Rate	100.00
Rate Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.276000	16.692379	480	0.289583	0.009283	520	0.263462	0.276000	0.290397	
1000	0.271000	16.692379	479	0.265136	0.009283	521	0.276392	0.271000	0.290367	
1000	0.299000	16.692379	504	0.303571	0.009283	496	0.294355	0.299000	0.290380	
1000	0.282000	16.692379	527	0.307400	0.009283	473	0.253700	0.282000	0.290367	
1000	0.287000	16.692379	491	0.297352	0.009283	509	0.277014	0.287000	0.290362	
1000	0.304000	16.692379	494	0.336032	0.009283	506	0.272727	0.304000	0.290383	
1000	0.315000	16.692379	511	0.324853	0.009283	489	0.304703	0.315000	0.290421	
1000	0.267000	16.692379	489	0.327198	0.009283	511	0.209393	0.267000	0.290385	
1000	0.311000	16.692379	499	0.326653	0.009283	501	0.295409	0.311000	0.290416	
1000	0.277000	16.692379	485	0.294845	0.009283	515	0.260194	0.277000	0.290396	
1000	0.296000	16.692379	499	0.306613	0.009283	501	0.285429	0.296000	0.290404	
1000	0.298000	16.692379	502	0.316733	0.009283	498	0.279116	0.298000	0.290416	
1000	0.285000	16.692379	470	0.306383	0.009283	530	0.266038	0.285000	0.290408	
1000	0.294000	16.692379	506	0.302372	0.009283	494	0.285425	0.294000	0.290413	
1000	0.290000	16.692379	479	0.317328	0.009283	521	0.264875	0.290000	0.290413	
1000	0.267000	16.692379	490	0.283673	0.009283	510	0.250980	0.267000	0.290377	
1000	0.264000	16.692379	490	0.285714	0.009283	510	0.243137	0.264000	0.290337	
1000	0.288000	16.692379	534	0.308989	0.009283	466	0.263948	0.288000	0.290334	
1000	0.305000	16.692379	492	0.347561	0.009283	508	0.263780	0.305000	0.290356	
1000	0.308000	16.692379	487	0.359343	0.009283	513	0.259259	0.308000	0.290382	
1000	0.291000	16.692379	514	0.330739	0.009283	486	0.248971	0.291000	0.290383	
1000	0.304000	16.692379	476	0.315126	0.009283	524	0.293893	0.304000	0.290404	
1000	0.294000	16.692379	499	0.344689	0.009283	501	0.243513	0.294000	0.290409	
1000	0.296000	16.692379	486	0.314815	0.009283	514	0.278210	0.296000	0.290417	
1000	0.306000	16.692379	490	0.355102	0.009283	510	0.258824	0.306000	0.290441	
1000	0.296000	16.692379	484	0.322314	0.009283	516	0.271318	0.296000	0.290449	
1000	0.287000	16.692379	504	0.313492	0.009283	496	0.260081	0.287000	0.290444	
1000	0.300000	16.692379	485	0.323711	0.009283	515	0.277670	0.300000	0.290458	
1000	0.303000	16.692379	504	0.315476	0.009283	496	0.290323	0.303000	0.290477	
1000	0.287000	16.692379	497	0.303823	0.009283	503	0.270378	0.287000	0.290471	
1000	0.307000	16.692379	534	0.357678	0.009283	466	0.248927	0.307000	0.290496	
1000	0.297000	16.692379	522	0.300766	0.009283	478	0.292887	0.297000	0.290505	
1000	0.297000	16.692379	512	0.304688	0.009283	488	0.288934	0.297000	0.290515	
1000	0.274000	16.692379	491	0.311609	0.009283	509	0.237721	0.274000	0.290491	
1000	0.285000	16.692379	474	0.329114	0.009283	526	0.245247	0.285000	0.290483	
1000	0.283000	16.692379	493	0.292089	0.009283	507	0.274162	0.283000	0.290472	
1000	0.289000	16.692379	489	0.298569	0.009283	511	0.279843	0.289000	0.290470	
1000	0.294000	16.692379	494	0.325911	0.009283	506	0.262846	0.294000	0.290475	
1000	0.282000	16.692379	522	0.289272	0.009283	478	0.274059	0.282000	0.290462	
1000	0.274000	16.692379	502	0.316733	0.009283	498	0.230924	0.274000	0.290438	
1000	0.276000	16.692379	506	0.292490	0.009283	494	0.259109	0.276000	0.290417	
1000	0.263000	16.692379	513	0.292398	0.009283	487	0.232033	0.263000	0.290377	
1000	0.295000	16.692379	498	0.301205	0.009283	502	0.288845	0.295000	0.290384	
1000	0.273000	16.692379	493	0.320487	0.009283	507	0.226824	0.273000	0.290359	
1000	0.288000	16.692379	469	0.296375	0.009283	531	0.280603	0.288000	0.290356	
1000	0.281000	16.692379	488	0.284836	0.009283	512	0.277344	0.281000	0.290342	
1000	0.291000	16.692379	520	0.319231	0.009283	480	0.260417	0.291000	0.290343	
1000	0.301000	16.692379	508	0.305118	0.009283	492	0.296748	0.301000	0.290358	
1000	0.292000	16.692379	488	0.329918	0.009283	512	0.255859	0.292000	0.290361	
1000	0.288000	16.692379	503	0.310139	0.009283	497	0.265594	0.288000	0.290357	
1000	0.268000	16.692379	500	0.274000	0.009283	500	0.262000	0.268000	0.290325	
1000	0.314000	16.692379	482	0.352697	0.009283	518	0.277992	0.314000	0.290359	
1000	0.292000	16.692379	527	0.309298	0.009283	473	0.272727	0.292000	0.290362	
1000	0.292000	16.692379	483	0.304348	0.009283	517	0.280464	0.292000	0.290364	
1000	0.268000	16.692379	513	0.294347	0.009283	487	0.240246	0.268000	0.290332	
1000	0.291000	16.692379	528	0.337121	0.009283	472	0.239407	0.291000	0.290333	
1000	0.282000	16.692379	503	0.298211	0.009283	497	0.265594	0.282000	0.290321	
1000	0.260000	16.692379	466	0.253219	0.009283	534	0.265918	0.260000	0.290278	
1000	0.317000	16.692379	478	0.372385	0.009283	522	0.266284	0.317000	0.290316	
1000	0.317000	16.692379	491	0.346232	0.009283	509	0.288802	0.317000	0.290354	
1000	0.321000	16.692379	487	0.334702	0.009283	513	0.307992	0.321000	0.290397	
1000	0.308000	16.692379	453	0.324503	0.009283	547	0.294333	0.308000	0.290422	
1000	0.307000	16.692379	494	0.331984	0.009283	506	0.282609	0.307000	0.290445	
1000	0.284000	16.692379	493	0.314402	0.009283	507	0.254438	0.284000	0.290436	
1000	0.285000	16.692379	506	0.314229	0.009283	494	0.255061	0.285000	0.290429	
1000	0.281000	16.692379	486	0.337449	0.009283	514	0.227626	0.281000	0.290415	
1000	0.287000	16.692379	500	0.332000	0.009283	500	0.242000	0.287000	0.290411	
1000	0.318000	16.692379	505	0.356436	0.009283	495	0.278788	0.318000	0.290449	
1000	0.285000	16.692379	487	0.289528	0.009283	513	0.280702	0.285000	0.290442	
1000	0.311000	16.692379	506	0.335968	0.009283	494	0.285425	0.311000	0.290470	
1000	0.283000	16.692379	506	0.316206	0.009283	494	0.248988	0.283000	0.290460	
1000	0.292000	16.692379	529	0.321361	0.009283	471	0.259023	0.292000	0.290462	
1000	0.302000	16.692379	501	0.327345	0.009283	499	0.276553	0.302000	0.290478	
1000	0.295000	16.692379	478	0.322176	0.009283	522	0.270115	0.295000	0.290484	
1000	0.297000	16.692379	487	0.312115	0.009283	513	0.282651	0.297000	0.290493	
1000	0.286000	16.692379	506	0.302372	0.009283	494	0.269231	0.286000	0.290487	
1000	0.284000	16.692379	501	0.313373	0.009283	499	0.254509	0.284000	0.290478	
1000	0.316000	16.692379	509	0.349705	0.009283	491	0.281059	0.316000	0.290513	
1000	0.326000	16.692379	544	0.351103	0.009283	456	0.296053	0.326000	0.290562	
1000	0.299000	16.692379	523	0.334608	0.009283	477	0.259958	0.299000	0.290574	
1000	0.291000	16.692379	521	0.318618	0.009283	479	0.260960	0.291000	0.290575	
1000	0.276000	16.692379	510	0.278431	0.009283	490	0.273469	0.276000	0.290555	
1000	0.307000	16.692379	542	0.324723	0.009283	458	0.286026	0.307000	0.290577	
1000	0.315000	16.692379	482	0.344398	0.009283	518	0.287645	0.315000	0.290611	
1000	0.300000	16.692379	523	0.342256	0.009283	477	0.253669	0.300000	0.290623	
1000	0.266000	16.692379	478	0.303347	0.009283	522	0.231801	0.266000	0.290590	
1000	0.300000	16.692379	495	0.333333	0.009283	505	0.267327	0.300000	0.290603	
1000	0.298000	16.692379	516	0.313953	0.009283	484	0.280992	0.298000	0.290613	
1000	0.283000	16.692379	493	0.320487	0.009283	507	0.246548	0.283000	0.290602	
1000	0.288000	16.692379	486	0.304527	0.009283	514	0.272374	0.288000	0.290599	
1000	0.303000	16.692379	477	0.312369	0.009283	523	0.294455	0.303000	0.290616	
1000	0.297000	16.692379	495	0.325253	0.009283	505	0.269307	0.297000	0.290624	
1000	0.296000	16.692379	521	0.301344	0.009283	479	0.290188	0.296000	0.290632	
1000	0.291000	16.692379	521	0.295585	0.009283	479	0.286013	0.291000	0.290632	
1000	0.297000	16.692379	518	0.314672	0.009283	482	0.278008	0.297000	0.290641	
1000	0.302000	16.692379	525	0.323810	0.009283	475	0.277895	0.302000	0.290656	
1000	0.283000	16.692379	503	0.302187	0.009283	497	0.263581	0.283000	0.290646	
1000	0.286000	16.692379	488	0.305328	0.009283	512	0.267578	0.286000	0.290639	
1000	0.287000	16.692379	522	0.300766	0.009283	478	0.271967	0.287000	0.290635	
1000	0.288000	16.692379	507	0.319527	0.009283	493	0.255578	0.288000	0.290631	
1000	0.287000	16.692379	530	0.309434	0.009283	470	0.261702	0.287000	0.290626	
1000	0.267000	16.692379	493	0.253550	0.009283	507	0.280079	0.267000	0.290595	
1000	0.277000	16.692379	502	0.326693	0.009283	498	0.226908	0.277000	0.290576	
1000	0.286000	16.692379	493	0.300203	0.009283	507	0.272189	0.286000	0.290570	
1000	0.303000	16.692379	505	0.312871	0.009283	495	0.292929	0.303000	0.290587	
1000	0.293000	16.692379	504	0.285714	0.009283	496	0.300403	0.293000	0.290590	
1000	0.288000	16.692379	489	0.316973	0.009283	511	0.260274	0.288000	0.290587	
1000	0.308000	16.692379	508	0.328740	0.009283	492	0.286585	0.308000	0.290610	
1000	0.298000	16.692379	499	0.330661	0.009283	501	0.265469	0.298000	0.290619	
1000	0.309000	16.692379	503	0.320080	0.009283	497	0.297787	0.309000	0.290644	
1000	0.283000	16.692379	494	0.257085	0.009283	506	0.308300	0.283000	0.290634	
1000	0.313000	16.692379	491	0.329939	0.009283	509	0.296660	0.313000	0.290663	
1000	0.278000	16.692379	509	0.330059	0.009283	491	0.224033	0.278000	0.290647	
1000	0.300000	16.692379	504	0.319444	0.009283	496	0.280242	0.300000	0.290659	
1000	0.276000	16.692379	492	0.300813	0.009283	508	0.251969	0.276000	0.290640	
1000	0.300000	16.692379	495	0.307071	0.009283	505	0.293069	0.300000	0.290652	
1000	0.266000	16.692379	507	0.295858	0.009283	493	0.235294	0.266000	0.290620	
1000	0.277000	16.692379	507	0.293886	0.009283	493	0.259635	0.277000	0.290602	
1000	0.282000	16.692379	514	0.295720	0.009283	486	0.267490	0.282000	0.290590	
1000	0.294000	16.692379	497	0.309859	0.009283	503	0.278330	0.294000	0.290595	
1000	0.288000	16.692379	486	0.327160	0.009283	514	0.250973	0.288000	0.290592	
1000	0.329000	16.692379	491	0.356415	0.009283	509	0.302554	0.329000	0.290642	
1000	0.312000	16.692379	494	0.372470	0.009283	506	0.252964	0.312000	0.290669	
1000	0.268000	16.692379	520	0.257692	0.009283	480	0.279167	0.268000	0.290640	
1000	0.299000	16.692379	513	0.346979	0.009283	487	0.248460	0.299000	0.290651	
1000	0.308000	16.692379	486	0.333333	0.009283	514	0.284047	0.308000	0.290673	
1000	0.313000	16.692379	508	0.324803	0.009283	492	0.300813	0.313000	0.290702	
1000	0.279000	16.692379	504	0.287698	0.009283	496	0.270161	0.279000	0.290687	
1000	0.287000	16.692379	491	0.350305	0.009283	509	0.225933	0.287000	0.290682	
1000	0.309000	16.692379	483	0.364389	0.009283	517	0.257253	0.309000	0.290706	
1000	0.265000	16.692379	520	0.317308	0.009283	480	0.208333	0.265000	0.290673	
1000	0.293000	16.692379	519	0.341040	0.009283	481	0.241164	0.293000	0.290676	
1000	0.291000	16.692379	507	0.319527	0.009283	493	0.261663	0.291000	0.290676	
1000	0.277000	16.692379	493	0.269777	0.009283	507	0.284024	0.277000	0.290659	
1000	0.290000	16.692379	526	0.279468	0.009283	474	0.301688	0.290000	0.290658	
1000	0.288000	16.692379	523	0.288719	0.009283	477	0.287212	0.288000	0.290654	
1000	0.279000	16.692379	514	0.303502	0.009283	486	0.253086	0.279000	0.290639	
1000	0.285000	16.692379	499	0.306613	0.009283	501	0.263473	0.285000	0.290632	
1000	0.288000	16.692379	507	0.323471	0.009283	493	0.251521	0.288000	0.290629	
1000	0.288000	16.692379	500	0.294000	0.009283	500	0.282000	0.288000	0.290626	
1000	0.269000	16.692379	473	0.302326	0.009283	527	0.239089	0.269000	0.290598	
1000	0.300000	16.692379	480	0.350000	0.009283	520	0.253846	0.300000	0.290610	
1000	0.291000	16.692379	487	0.353183	0.009283	513	0.231969	0.291000	0.290611	
1000	0.283000	16.692379	489	0.316973	0.009283	511	0.250489	0.283000	0.290601	
1000	0.298000	16.692379	485	0.323711	0.009283	515	0.273786	0.298000	0.290610	
1000	0.292000	16.692379	490	0.324490	0.009283	510	0.260784	0.292000	0.290612	
1000	0.273000	16.692379	523	0.290631	0.009283	477	0.253669	0.273000	0.290590	
1000	0.319000	16.692379	501	0.369261	0.009283	499	0.268537	0.319000	0.290626	
1000	0.326000	16.692379	516	0.319767	0.009283	484	0.332645	0.326000	0.290670	
1000	0.291000	16.692379	514	0.319066	0.009283	486	0.261317	0.291000	0.290670	
1000	0.276000	16.692379	486	0.294239	0.009283	514	0.258755	0.276000	0.290652	
1000	0.324000	16.692379	504	0.335317	0.009283	496	0.312500	0.324000	0.290694	
1000	0.300000	16.692379	515	0.314563	0.009283	485	0.284536	0.300000	0.290706	
1000	0.308000	16.692379	515	0.347573	0.009283	485	0.265979	0.308000	0.290727	
1000	0.279000	16.692379	501	0.299401	0.009283	499	0.258517	0.279000	0.290712	
1000	0.276000	16.692379	494	0.293522	0.009283	506	0.258893	0.276000	0.290694	
1000	0.266000	16.692379	503	0.300199	0.009283	497	0.231388	0.266000	0.290663	
1000	0.317000	16.692379	487	0.342916	0.009283	513	0.292398	0.317000	0.290696	
1000	0.280000	16.692379	468	0.290598	0.009283	532	0.270677	0.280000	0.290683	
1000	0.286000	16.692379	507	0.311637	0.009283	493	0.259635	0.286000	0.290677	
1000	0.276000	16.692379	501	0.327345	0.009283	499	0.224449	0.276000	0.290659	
1000	0.292000	16.692379	513	0.317739	0.009283	487	0.264887	0.292000	0.290661	
1000	0.276000	16.692379	480	0.320833	0.009283	520	0.234615	0.276000	0.290642	
1000	0.320000	16.692379	491	0.352342	0.009283	509	0.288802	0.320000	0.290679	
1000	0.275000	16.692379	493	0.290061	0.009283	507	0.260355	0.275000	0.290659	
1000	0.266000	16.692379	505	0.300990	0.009283	495	0.230303	0.266000	0.290629	
1000	0.297000	16.692379	491	0.297352	0.009283	509	0.296660	0.297000	0.290637	
1000	0.306000	16.692379	522	0.323755	0.009283	478	0.286611	0.306000	0.290656	
1000	0.267000	16.692379	500	0.302000	0.009283	500	0.232000	0.267000	0.290627	
1000	0.298000	16.692379	517	0.319149	0.009283	483	0.275362	0.298000	0.290636	
1000	0.296000	16.692379	477	0.280922	0.009283	523	0.309751	0.296000	0.290642	
1000	0.264000	16.692379	484	0.274793	0.009283	516	0.253876	0.264000	0.290610	
1000	0.287000	16.692379	511	0.315068	0.009283	489	0.257669	0.287000	0.290605	
1000	0.299000	16.692379	503	0.308151	0.009283	497	0.289738	0.299000	0.290615	
1000	0.290000	16.692379	492	0.315041	0.009283	508	0.265748	0.290000	0.290615	
1000	0.324000	16.692379	509	0.349705	0.009283	491	0.297352	0.324000	0.290655	
1000	0.309000	16.692379	490	0.346939	0.009283	510	0.272549	0.309000	0.290678	
1000	0.271000	16.692379	488	0.305328	0.009283	512	0.238281	0.271000	0.290654	
1000	0.309000	16.692379	487	0.357290	0.009283	513	0.263158	0.309000	0.290676	
1000	0.317000	16.692379	491	0.346232	0.009283	509	0.288802	0.317000	0.290708	
1000	0.296000	16.692379	517	0.317215	0.009283	483	0.273292	0.296000	0.290714	
1000	0.288000	16.692379	515	0.308738	0.009283	485	0.265979	0.288000	0.290711	
1000	0.313000	16.692379	497	0.327968	0.009283	503	0.298211	0.313000	0.290738	
1000	0.309000	16.692379	490	0.340816	0.009283	510	0.278431	0.309000	0.290760	
1000	0.283000	16.692379	512	0.300781	0.009283	488	0.264344	0.283000	0.290751	
1000	0.297000	16.692379	517	0.334623	0.009283	483	0.256729	0.297000	0.290758	
1000	0.291000	16.692379	497	0.311871	0.009283	503	0.270378	0.291000	0.290758	
1000	0.303000	16.692379	504	0.317460	0.009283	496	0.288306	0.303000	0.290773	
1000	0.323000	16.692379	501	0.327345	0.009283	499	0.318637	0.323000	0.290812	
1000	0.304000	16.692379	504	0.331349	0.009283	496	0.276210	0.304000	0.290827	
1000	0.285000	16.692379	512	0.343750	0.009283	488	0.223361	0.285000	0.290820	
1000	0.288000	16.692379	463	0.313175	0.009283	537	0.266294	0.288000	0.290817	
1000	0.293000	16.692379	493	0.314402	0.009283	507	0.272189	0.293000	0.290820	
1000	0.286000	16.692379	505	0.336634	0.009283	495	0.234343	0.286000	0.290814	
1000	0.295000	16.692379	507	0.325444	0.009283	493	0.263692	0.295000	0.290819	
1000	0.284000	16.692379	483	0.327122	0.009283	517	0.243714	0.284000	0.290811	
1000	0.297000	16.692379	472	0.296610	0.009283	528	0.297348	0.297000	0.290818	
1000	0.278000	16.692379	499	0.310621	0.009283	501	0.245509	0.278000	0.290803	
1000	0.284000	16.692379	509	0.296660	0.009283	491	0.270876	0.284000	0.290795	
1000	0.279000	16.692379	480	0.312500	0.009283	520	0.248077	0.279000	0.290781	
1000	0.302000	16.692379	504	0.351190	0.009283	496	0.252016	0.302000	0.290794	
1000	0.309000	16.692379	511	0.332681	0.009283	489	0.284254	0.309000	0.290816	
1000	0.287000	16.692379	499	0.314629	0.009283	501	0.259481	0.287000	0.290811	
1000	0.312000	16.692379	501	0.321357	0.009283	499	0.302605	0.312000	0.290836	
1000	0.281000	16.692379	492	0.315041	0.009283	508	0.248031	0.281000	0.290825	
1000	0.298000	16.692379	481	0.322245	0.009283	519	0.275530	0.298000	0.290833	
1000	0.277000	16.692379	508	0.269685	0.009283	492	0.284553	0.277000	0.290817	
1000	0.289000	16.692379	498	0.301205	0.009283	502	0.276892	0.289000	0.290815	
1000	0.307000	16.692379	479	0.321503	0.009283	521	0.293666	0.307000	0.290834	
1000	0.286000	16.692379	501	0.321357	0.009283	499	0.250501	0.286000	0.290828	
1000	0.286000	16.692379	516	0.319767	0.009283	484	0.250000	0.286000	0.290822	
1000	0.277000	16.692379	491	0.287169	0.009283	509	0.267191	0.277000	0.290806	
1000	0.294000	16.692379	502	0.290837	0.009283	498	0.297189	0.294000	0.290810	
1000	0.311000	16.692379	492	0.337398	0.009283	508	0.285433	0.311000	0.290833	
1000	0.294000	16.692379	501	0.341317	0.009283	499	0.246493	0.294000	0.290837	
1000	0.279000	16.692379	478	0.326360	0.009283	522	0.235632	0.279000	0.290823	
1000	0.297000	16.692379	484	0.347107	0.009283	516	0.250000	0.297000	0.290830	
1000	0.292000	16.692379	502	0.308765	0.009283	498	0.275100	0.292000	0.290832	
1000	0.304000	16.692379	478	0.338912	0.009283	522	0.272031	0.304000	0.290847	
1000	0.278000	16.692379	488	0.313525	0.009283	512	0.244141	0.278000	0.290832	
1000	0.261000	16.692379	493	0.294118	0.009283	507	0.228797	0.261000	0.290798	
1000	0.303000	16.692379	505	0.334653	0.009283	495	0.270707	0.303000	0.290812	
1000	0.287000	16.692379	507	0.331361	0.009283	493	0.241379	0.287000	0.290807	
1000	0.311000	16.692379	503	0.306163	0.009283	497	0.315895	0.311000	0.290831	
1000	0.298000	16.692379	490	0.308163	0.009283	510	0.288235	0.298000	0.290839	
1000	0.255000	16.692379	488	0.270492	0.009283	512	0.240234	0.255000	0.290798	
1000	0.316000	16.692379	519	0.366089	0.009283	481	0.261954	0.316000	0.290827	
1000	0.289000	16.692379	486	0.308642	0.009283	514	0.270428	0.289000	0.290825	
1000	0.296000	16.692379	512	0.339844	0.009283	488	0.250000	0.296000	0.290831	
1000	0.288000	16.692379	532	0.298872	0.009283	468	0.275641	0.288000	0.290827	
1000	0.281000	16.692379	471	0.312102	0.009283	529	0.253308	0.281000	0.290816	
1000	0.321000	16.692379	509	0.337917	0.009283	491	0.303462	0.321000	0.290850	
1000	0.291000	16.692379	516	0.344961	0.009283	484	0.233471	0.291000	0.290851	
1000	0.298000	16.692379	501	0.319361	0.009283	499	0.276553	0.298000	0.290859	
1000	0.262000	16.692379	528	0.301136	0.009283	472	0.218220	0.262000	0.290826	
1000	0.300000	16.692379	497	0.334004	0.009283	503	0.266402	0.300000	0.290836	
1000	0.340000	16.692379	470	0.351064	0.009283	530	0.330189	0.340000	0.290892	
1000	0.276000	16.692379	497	0.293763	0.009283	503	0.258449	0.276000	0.290875	
1000	0.259000	16.692379	509	0.273084	0.009283	491	0.244399	0.259000	0.290839	
1000	0.282000	16.692379	482	0.321577	0.009283	518	0.245174	0.282000	0.290829	
1000	0.302000	16.692379	531	0.329567	0.009283	469	0.270789	0.302000	0.290842	
1000	0.289000	16.692379	529	0.310019	0.009283	471	0.265393	0.289000	0.290840	
1000	0.291000	16.692379	496	0.310484	0.009283	504	0.271825	0.291000	0.290840	
1000	0.301000	16.692379	500	0.350000	0.009283	500	0.252000	0.301000	0.290851	
1000	0.286000	16.692379	508	0.330709	0.009283	492	0.239837	0.286000	0.290846	
1000	0.280000	16.692379	490	0.291837	0.009283	510	0.268627	0.280000	0.290834	
1000	0.330000	16.692379	495	0.349495	0.009283	505	0.310891	0.330000	0.290878	
1000	0.331000	16.692379	490	0.355102	0.009283	510	0.307843	0.331000	0.290922	
1000	0.284000	16.692379	501	0.313373	0.009283	499	0.254509	0.284000	0.290915	
1000	0.287000	16.692379	517	0.323017	0.009283	483	0.248447	0.287000	0.290910	
1000	0.277000	16.692379	501	0.301397	0.009283	499	0.252505	0.277000	0.290895	
1000	0.310000	16.692379	498	0.343373	0.009283	502	0.276892	0.310000	0.290916	
1000	0.327000	16.692379	503	0.347913	0.009283	497	0.305835	0.327000	0.290956	
1000	0.280000	16.692379	473	0.295983	0.009283	527	0.265655	0.280000	0.290944	
1000	0.300000	16.692379	508	0.318898	0.009283	492	0.280488	0.300000	0.290954	
1000	0.282000	16.692379	520	0.290385	0.009283	480	0.272917	0.282000	0.290944	
1000	0.281000	16.692379	507	0.315582	0.009283	493	0.245436	0.281000	0.290933	
1000	0.290000	16.692379	519	0.290944	0.009283	481	0.288981	0.290000	0.290932	
1000	0.290000	16.692379	485	0.307216	0.009283	515	0.273786	0.290000	0.290931	
1000	0.279000	16.692379	518	0.306950	0.009283	482	0.248963	0.279000	0.290918	
1000	0.291000	16.692379	493	0.330629	0.009283	507	0.252465	0.291000	0.290918	
1000	0.299000	16.692379	505	0.336634	0.009283	495	0.260606	0.299000	0.290927	
1000	0.278000	16.692379	482	0.282158	0.009283	518	0.274131	0.278000	0.290913	
1000	0.253000	16.692379	466	0.289700	0.009283	534	0.220974	0.253000	0.290871	
1000	0.300000	16.692379	482	0.336100	0.009283	518	0.266409	0.300000	0.290881	
1000	0.286000	16.692379	514	0.297665	0.009283	486	0.273663	0.286000	0.290876	
1000	0.288000	16.692379	501	0.317365	0.009283	499	0.258517	0.288000	0.290873	
1000	0.275000	16.692379	493	0.283976	0.009283	507	0.266272	0.275000	0.290855	
1000	0.304000	16.692379	506	0.318182	0.009283	494	0.289474	0.304000	0.290870	
1000	0.302000	16.692379	511	0.346380	0.009283	489	0.255624	0.302000	0.290882	
1000	0.269000	16.692379	516	0.308140	0.009283	484	0.227273	0.269000	0.290858	
1000	0.271000	16.692379	505	0.279208	0.009283	495	0.262626	0.271000	0.290836	
1000	0.309000	16.692379	528	0.359848	0.009283	472	0.252119	0.309000	0.290856	
1000	0.299000	16.692379	511	0.307241	0.009283	489	0.290389	0.299000	0.290865	
1000	0.302000	16.692379	496	0.320565	0.009283	504	0.283730	0.302000	0.290877	
1000	0.282000	16.692379	488	0.319672	0.009283	512	0.246094	0.282000	0.290867	
1000	0.298000	16.692379	504	0.339286	0.009283	496	0.256048	0.298000	0.290875	
1000	0.264000	16.692379	504	0.297619	0.009283	496	0.229839	0.264000	0.290846	
1000	0.278000	16.692379	481	0.286902	0.009283	519	0.269750	0.278000	0.290832	
1000	0.292000	16.692379	492	0.298780	0.009283	508	0.285433	0.292000	0.290833	
1000	0.300000	16.692379	497	0.311871	0.009283	503	0.288270	0.300000	0.290843	
1000	0.316000	16.692379	510	0.329412	0.009283	490	0.302041	0.316000	0.290870	
1000	0.292000	16.692379	532	0.317669	0.009283	468	0.262821	0.292000	0.290872	
1000	0.318000	16.692379	505	0.340594	0.009283	495	0.294949	0.318000	0.290901	
1000	0.287000	16.692379	502	0.312749	0.009283	498	0.261044	0.287000	0.290897	
1000	0.281000	16.692379	476	0.315126	0.009283	524	0.250000	0.281000	0.290886	
1000	0.274000	16.692379	505	0.320792	0.009283	495	0.226263	0.274000	0.290868	
1000	0.282000	16.692379	514	0.282101	0.009283	486	0.281893	0.282000	0.290858	
1000	0.299000	16.692379	521	0.314779	0.009283	479	0.281837	0.299000	0.290867	
1000	0.317000	16.692379	502	0.346614	0.009283	498	0.287149	0.317000	0.290895	
1000	0.330000	16.692379	489	0.353783	0.009283	511	0.307241	0.330000	0.290937	
1000	0.290000	16.692379	495	0.319192	0.009283	505	0.261386	0.290000	0.290936	
1000	0.306000	16.692379	479	0.325678	0.009283	521	0.287908	0.306000	0.290952	
1000	0.305000	16.692379	485	0.313402	0.009283	515	0.297087	0.305000	0.290967	
1000	0.304000	16.692379	481	0.345114	0.009283	519	0.265896	0.304000	0.290981	
1000	0.316000	16.692379	462	0.339827	0.009283	538	0.295539	0.316000	0.291007	
1000	0.269000	16.692379	498	0.297189	0.009283	502	0.241036	0.269000	0.290984	
1000	0.274000	16.692379	524	0.305344	0.009283	476	0.239496	0.274000	0.290966	
1000	0.299000	16.692379	501	0.345309	0.009283	499	0.252505	0.299000	0.290974	
1000	0.276000	16.692379	492	0.313008	0.009283	508	0.240157	0.276000	0.290958	
1000	0.289000	16.692379	509	0.292731	0.009283	491	0.285132	0.289000	0.290956	
1000	0.307000	16.692379	493	0.332657	0.009283	507	0.282051	0.307000	0.290973	
1000	0.309000	16.692379	496	0.334677	0.009283	504	0.283730	0.309000	0.290992	
1000	0.285000	16.692379	492	0.319106	0.009283	508	0.251969	0.285000	0.290986	
1000	0.309000	16.692379	489	0.331288	0.009283	511	0.287671	0.309000	0.291005	
1000	0.291000	16.692379	510	0.296078	0.009283	490	0.285714	0.291000	0.291005	
1000	0.289000	16.692379	519	0.312139	0.009283	481	0.264033	0.289000	0.291003	
1000	0.281000	16.692379	508	0.316929	0.009283	492	0.243902	0.281000	0.290992	
1000	0.303000	16.692379	499	0.332665	0.009283	501	0.273453	0.303000	0.291005	
1000	0.298000	16.692379	499	0.294589	0.009283	501	0.301397	0.298000	0.291012	
1000	0.297000	16.692379	480	0.345833	0.009283	520	0.251923	0.297000	0.291019	
1000	0.311000	16.692379	494	0.329960	0.009283	506	0.292490	0.311000	0.291039	
1000	0.273000	16.692379	491	0.305499	0.009283	509	0.241650	0.273000	0.291021	
1000	0.297000	16.692379	476	0.331933	0.009283	524	0.265267	0.297000	0.291027	
1000	0.315000	16.692379	526	0.319392	0.009283	474	0.310127	0.315000	0.291052	
1000	0.288000	16.692379	501	0.301397	0.009283	499	0.274549	0.288000	0.291049	
1000	0.265000	16.692379	492	0.288618	0.009283	508	0.242126	0.265000	0.291022	
1000	0.290000	16.692379	483	0.298137	0.009283	517	0.282398	0.290000	0.291020	
1000	0.289000	16.692379	510	0.315686	0.009283	490	0.261224	0.289000	0.291018	
1000	0.292000	16.692379	548	0.295620	0.009283	452	0.287611	0.292000	0.291019	
1000	0.279000	16.692379	495	0.329293	0.009283	505	0.229703	0.279000	0.291007	
1000	0.327000	16.692379	503	0.335984	0.009283	497	0.317907	0.327000	0.291044	
