Rate	100.00
Rate Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.284000	18.259355	507	0.274162	0.008733	493	0.294118	0.284000	0.287575	
1000	0.269000	18.259355	494	0.257085	0.008733	506	0.280632	0.269000	0.287546	
1000	0.260000	18.259355	510	0.266667	0.008733	490	0.253061	0.260000	0.287504	
1000	0.295000	18.259355	518	0.312741	0.008733	482	0.275934	0.295000	0.287516	
1000	0.256000	18.259355	493	0.257606	0.008733	507	0.254438	0.256000	0.287467	
1000	0.282000	18.259355	500	0.302000	0.008733	500	0.262000	0.282000	0.287459	
1000	0.302000	18.259355	483	0.296066	0.008733	517	0.307544	0.302000	0.287481	
1000	0.274000	18.259355	541	0.255083	0.008733	459	0.296296	0.274000	0.287461	
1000	0.307000	18.259355	490	0.306122	0.008733	510	0.307843	0.307000	0.287490	
1000	0.291000	18.259355	537	0.296089	0.008733	463	0.285097	0.291000	0.287496	
1000	0.288000	18.259355	481	0.278586	0.008733	519	0.296724	0.288000	0.287497	
1000	0.308000	18.259355	503	0.278330	0.008733	497	0.338028	0.308000	0.287528	
1000	0.316000	18.259355	526	0.323194	0.008733	474	0.308017	0.316000	0.287571	
1000	0.298000	18.259355	500	0.298000	0.008733	500	0.298000	0.298000	0.287586	
1000	0.293000	18.259355	498	0.297189	0.008733	502	0.288845	0.293000	0.287594	
1000	0.320000	18.259355	499	0.326653	0.008733	501	0.313373	0.320000	0.287643	
1000	0.300000	18.259355	545	0.302752	0.008733	455	0.296703	0.300000	0.287662	
1000	0.299000	18.259355	487	0.328542	0.008733	513	0.270955	0.299000	0.287679	
1000	0.301000	18.259355	503	0.314115	0.008733	497	0.287726	0.301000	0.287699	
1000	0.277000	18.259355	485	0.272165	0.008733	515	0.281553	0.277000	0.287683	
1000	0.290000	18.259355	476	0.296218	0.008733	524	0.284351	0.290000	0.287686	
1000	0.280000	18.259355	494	0.325911	0.008733	506	0.235178	0.280000	0.287675	
1000	0.281000	18.259355	480	0.287500	0.008733	520	0.275000	0.281000	0.287665	
1000	0.274000	18.259355	502	0.278884	0.008733	498	0.269076	0.274000	0.287644	
1000	0.288000	18.259355	501	0.295409	0.008733	499	0.280561	0.288000	0.287645	
1000	0.298000	18.259355	502	0.310757	0.008733	498	0.285141	0.298000	0.287660	
1000	0.303000	18.259355	533	0.303940	0.008733	467	0.301927	0.303000	0.287683	
1000	0.294000	18.259355	496	0.274194	0.008733	504	0.313492	0.294000	0.287692	
1000	0.307000	18.259355	509	0.263261	0.008733	491	0.352342	0.307000	0.287721	
1000	0.303000	18.259355	505	0.312871	0.008733	495	0.292929	0.303000	0.287743	
1000	0.296000	18.259355	512	0.273438	0.008733	488	0.319672	0.296000	0.287755	
1000	0.301000	18.259355	499	0.326653	0.008733	501	0.275449	0.301000	0.287775	
1000	0.267000	18.259355	493	0.283976	0.008733	507	0.250493	0.267000	0.287744	
1000	0.311000	18.259355	512	0.306641	0.008733	488	0.315574	0.311000	0.287778	
1000	0.282000	18.259355	504	0.283730	0.008733	496	0.280242	0.282000	0.287770	
1000	0.283000	18.259355	492	0.282520	0.008733	508	0.283465	0.283000	0.287763	
1000	0.273000	18.259355	525	0.260952	0.008733	475	0.286316	0.273000	0.287742	
1000	0.281000	18.259355	486	0.296296	0.008733	514	0.266537	0.281000	0.287732	
1000	0.263000	18.259355	517	0.249516	0.008733	483	0.277433	0.263000	0.287696	
1000	0.305000	18.259355	486	0.308642	0.008733	514	0.301556	0.305000	0.287721	
1000	0.294000	18.259355	494	0.285425	0.008733	506	0.302372	0.294000	0.287730	
1000	0.290000	18.259355	515	0.266019	0.008733	485	0.315464	0.290000	0.287733	
1000	0.317000	18.259355	486	0.333333	0.008733	514	0.301556	0.317000	0.287776	
1000	0.268000	18.259355	478	0.259414	0.008733	522	0.275862	0.268000	0.287747	
1000	0.308000	18.259355	478	0.305439	0.008733	522	0.310345	0.308000	0.287776	
1000	0.282000	18.259355	505	0.291089	0.008733	495	0.272727	0.282000	0.287768	
1000	0.300000	18.259355	505	0.289109	0.008733	495	0.311111	0.300000	0.287786	
1000	0.303000	18.259355	529	0.330813	0.008733	471	0.271762	0.303000	0.287807	
1000	0.281000	18.259355	492	0.288618	0.008733	508	0.273622	0.281000	0.287798	
1000	0.277000	18.259355	493	0.269777	0.008733	507	0.284024	0.277000	0.287782	
1000	0.301000	18.259355	515	0.269903	0.008733	485	0.334021	0.301000	0.287801	
1000	0.283000	18.259355	521	0.257198	0.008733	479	0.311065	0.283000	0.287794	
1000	0.309000	18.259355	497	0.315895	0.008733	503	0.302187	0.309000	0.287824	
1000	0.285000	18.259355	481	0.295218	0.008733	519	0.275530	0.285000	0.287820	
1000	0.268000	18.259355	474	0.291139	0.008733	526	0.247148	0.268000	0.287792	
1000	0.309000	18.259355	504	0.317460	0.008733	496	0.300403	0.309000	0.287822	
1000	0.301000	18.259355	502	0.316733	0.008733	498	0.285141	0.301000	0.287841	
1000	0.296000	18.259355	462	0.261905	0.008733	538	0.325279	0.296000	0.287852	
1000	0.281000	18.259355	473	0.268499	0.008733	527	0.292220	0.281000	0.287843	
1000	0.276000	18.259355	476	0.287815	0.008733	524	0.265267	0.276000	0.287826	
1000	0.306000	18.259355	492	0.327236	0.008733	508	0.285433	0.306000	0.287852	
1000	0.323000	18.259355	469	0.339019	0.008733	531	0.308851	0.323000	0.287901	
1000	0.291000	18.259355	518	0.297297	0.008733	482	0.284232	0.291000	0.287905	
1000	0.281000	18.259355	511	0.289628	0.008733	489	0.271984	0.281000	0.287896	
1000	0.283000	18.259355	500	0.262000	0.008733	500	0.304000	0.283000	0.287889	
1000	0.281000	18.259355	500	0.280000	0.008733	500	0.282000	0.281000	0.287879	
1000	0.298000	18.259355	502	0.276892	0.008733	498	0.319277	0.298000	0.287893	
1000	0.324000	18.259355	519	0.319846	0.008733	481	0.328482	0.324000	0.287944	
1000	0.278000	18.259355	509	0.251473	0.008733	491	0.305499	0.278000	0.287930	
1000	0.265000	18.259355	478	0.248954	0.008733	522	0.279693	0.265000	0.287898	
1000	0.284000	18.259355	513	0.286550	0.008733	487	0.281314	0.284000	0.287893	
1000	0.271000	18.259355	482	0.296680	0.008733	518	0.247104	0.271000	0.287869	
1000	0.303000	18.259355	508	0.316929	0.008733	492	0.288618	0.303000	0.287890	
1000	0.270000	18.259355	511	0.279843	0.008733	489	0.259714	0.270000	0.287865	
1000	0.249000	18.259355	517	0.239845	0.008733	483	0.258799	0.249000	0.287812	
1000	0.292000	18.259355	493	0.267748	0.008733	507	0.315582	0.292000	0.287818	
1000	0.291000	18.259355	495	0.284848	0.008733	505	0.297030	0.291000	0.287822	
1000	0.277000	18.259355	515	0.285437	0.008733	485	0.268041	0.277000	0.287807	
1000	0.324000	18.259355	476	0.317227	0.008733	524	0.330153	0.324000	0.287857	
1000	0.281000	18.259355	522	0.304598	0.008733	478	0.255230	0.281000	0.287847	
1000	0.275000	18.259355	507	0.248521	0.008733	493	0.302231	0.275000	0.287830	
1000	0.287000	18.259355	492	0.276423	0.008733	508	0.297244	0.287000	0.287829	
1000	0.318000	18.259355	500	0.336000	0.008733	500	0.300000	0.318000	0.287870	
1000	0.283000	18.259355	496	0.266129	0.008733	504	0.299603	0.283000	0.287863	
1000	0.284000	18.259355	487	0.301848	0.008733	513	0.267057	0.284000	0.287858	
1000	0.313000	18.259355	484	0.311983	0.008733	516	0.313953	0.313000	0.287892	
1000	0.279000	18.259355	478	0.284519	0.008733	522	0.273946	0.279000	0.287880	
1000	0.294000	18.259355	476	0.306723	0.008733	524	0.282443	0.294000	0.287888	
1000	0.286000	18.259355	482	0.275934	0.008733	518	0.295367	0.286000	0.287886	
1000	0.254000	18.259355	506	0.266798	0.008733	494	0.240891	0.254000	0.287840	
1000	0.311000	18.259355	500	0.312000	0.008733	500	0.310000	0.311000	0.287871	
1000	0.280000	18.259355	512	0.279297	0.008733	488	0.280738	0.280000	0.287861	
1000	0.322000	18.259355	526	0.311787	0.008733	474	0.333333	0.322000	0.287907	
1000	0.254000	18.259355	521	0.272553	0.008733	479	0.233820	0.254000	0.287861	
1000	0.320000	18.259355	492	0.341463	0.008733	508	0.299213	0.320000	0.287904	
1000	0.293000	18.259355	479	0.292276	0.008733	521	0.293666	0.293000	0.287911	
1000	0.250000	18.259355	494	0.257085	0.008733	506	0.243083	0.250000	0.287860	
1000	0.263000	18.259355	526	0.285171	0.008733	474	0.238397	0.263000	0.287827	
1000	0.267000	18.259355	500	0.276000	0.008733	500	0.258000	0.267000	0.287799	
1000	0.287000	18.259355	478	0.292887	0.008733	522	0.281609	0.287000	0.287798	
1000	0.306000	18.259355	509	0.322200	0.008733	491	0.289206	0.306000	0.287822	
1000	0.281000	18.259355	498	0.267068	0.008733	502	0.294821	0.281000	0.287813	
1000	0.289000	18.259355	502	0.298805	0.008733	498	0.279116	0.289000	0.287815	
1000	0.312000	18.259355	512	0.302734	0.008733	488	0.321721	0.312000	0.287847	
1000	0.282000	18.259355	492	0.284553	0.008733	508	0.279528	0.282000	0.287839	
1000	0.281000	18.259355	460	0.289130	0.008733	540	0.274074	0.281000	0.287830	
1000	0.279000	18.259355	474	0.284810	0.008733	526	0.273764	0.279000	0.287818	
1000	0.307000	18.259355	530	0.290566	0.008733	470	0.325532	0.307000	0.287844	
1000	0.267000	18.259355	488	0.258197	0.008733	512	0.275391	0.267000	0.287816	
1000	0.277000	18.259355	508	0.255906	0.008733	492	0.298780	0.277000	0.287802	
1000	0.307000	18.259355	497	0.293763	0.008733	503	0.320080	0.307000	0.287827	
1000	0.298000	18.259355	546	0.316850	0.008733	454	0.275330	0.298000	0.287841	
1000	0.287000	18.259355	532	0.306391	0.008733	468	0.264957	0.287000	0.287840	
1000	0.287000	18.259355	488	0.295082	0.008733	512	0.279297	0.287000	0.287838	
1000	0.296000	18.259355	516	0.286822	0.008733	484	0.305785	0.296000	0.287849	
1000	0.294000	18.259355	496	0.304435	0.008733	504	0.283730	0.294000	0.287857	
1000	0.276000	18.259355	465	0.268817	0.008733	535	0.282243	0.276000	0.287842	
1000	0.300000	18.259355	495	0.294949	0.008733	505	0.304950	0.300000	0.287858	
1000	0.310000	18.259355	519	0.310212	0.008733	481	0.309771	0.310000	0.287886	
1000	0.283000	18.259355	504	0.297619	0.008733	496	0.268145	0.283000	0.287880	
1000	0.282000	18.259355	496	0.278226	0.008733	504	0.285714	0.282000	0.287872	
1000	0.277000	18.259355	491	0.268839	0.008733	509	0.284872	0.277000	0.287858	
1000	0.317000	18.259355	494	0.356275	0.008733	506	0.278656	0.317000	0.287896	
1000	0.274000	18.259355	500	0.264000	0.008733	500	0.284000	0.274000	0.287878	
1000	0.296000	18.259355	515	0.291262	0.008733	485	0.301031	0.296000	0.287889	
1000	0.291000	18.259355	490	0.281633	0.008733	510	0.300000	0.291000	0.287893	
1000	0.293000	18.259355	496	0.304435	0.008733	504	0.281746	0.293000	0.287899	
1000	0.313000	18.259355	523	0.321224	0.008733	477	0.303983	0.313000	0.287931	
1000	0.295000	18.259355	508	0.291339	0.008733	492	0.298780	0.295000	0.287941	
1000	0.270000	18.259355	504	0.267857	0.008733	496	0.272177	0.270000	0.287917	
1000	0.273000	18.259355	499	0.276553	0.008733	501	0.269461	0.273000	0.287898	
1000	0.273000	18.259355	535	0.300935	0.008733	465	0.240860	0.273000	0.287879	
1000	0.290000	18.259355	514	0.289883	0.008733	486	0.290123	0.290000	0.287882	
1000	0.287000	18.259355	491	0.270876	0.008733	509	0.302554	0.287000	0.287881	
1000	0.304000	18.259355	475	0.305263	0.008733	525	0.302857	0.304000	0.287901	
1000	0.286000	18.259355	514	0.278210	0.008733	486	0.294239	0.286000	0.287899	
1000	0.278000	18.259355	518	0.268340	0.008733	482	0.288382	0.278000	0.287886	
1000	0.277000	18.259355	496	0.302419	0.008733	504	0.251984	0.277000	0.287873	
1000	0.264000	18.259355	533	0.260788	0.008733	467	0.267666	0.264000	0.287842	
1000	0.283000	18.259355	515	0.271845	0.008733	485	0.294845	0.283000	0.287836	
1000	0.292000	18.259355	505	0.308911	0.008733	495	0.274747	0.292000	0.287841	
1000	0.288000	18.259355	515	0.299029	0.008733	485	0.276289	0.288000	0.287842	
1000	0.299000	18.259355	515	0.273786	0.008733	485	0.325773	0.299000	0.287856	
1000	0.288000	18.259355	503	0.290258	0.008733	497	0.285714	0.288000	0.287856	
1000	0.302000	18.259355	480	0.329167	0.008733	520	0.276923	0.302000	0.287874	
1000	0.282000	18.259355	464	0.254310	0.008733	536	0.305970	0.282000	0.287866	
1000	0.297000	18.259355	485	0.298969	0.008733	515	0.295146	0.297000	0.287878	
1000	0.306000	18.259355	500	0.326000	0.008733	500	0.286000	0.306000	0.287901	
1000	0.319000	18.259355	514	0.319066	0.008733	486	0.318930	0.319000	0.287939	
1000	0.296000	18.259355	514	0.311284	0.008733	486	0.279835	0.296000	0.287950	
1000	0.299000	18.259355	526	0.292776	0.008733	474	0.305907	0.299000	0.287963	
1000	0.263000	18.259355	472	0.286017	0.008733	528	0.242424	0.263000	0.287932	
1000	0.270000	18.259355	521	0.276392	0.008733	479	0.263048	0.270000	0.287910	
1000	0.283000	18.259355	509	0.263261	0.008733	491	0.303462	0.283000	0.287904	
1000	0.270000	18.259355	527	0.284630	0.008733	473	0.253700	0.270000	0.287881	
1000	0.287000	18.259355	486	0.271605	0.008733	514	0.301556	0.287000	0.287880	
1000	0.253000	18.259355	520	0.271154	0.008733	480	0.233333	0.253000	0.287837	
1000	0.285000	18.259355	507	0.282051	0.008733	493	0.288032	0.285000	0.287834	
1000	0.290000	18.259355	490	0.304082	0.008733	510	0.276471	0.290000	0.287836	
1000	0.288000	18.259355	506	0.284585	0.008733	494	0.291498	0.288000	0.287836	
1000	0.294000	18.259355	497	0.309859	0.008733	503	0.278330	0.294000	0.287844	
1000	0.285000	18.259355	490	0.267347	0.008733	510	0.301961	0.285000	0.287841	
1000	0.282000	18.259355	468	0.322650	0.008733	532	0.246241	0.282000	0.287833	
1000	0.293000	18.259355	499	0.296593	0.008733	501	0.289421	0.293000	0.287840	
1000	0.297000	18.259355	511	0.330724	0.008733	489	0.261759	0.297000	0.287851	
1000	0.279000	18.259355	478	0.290795	0.008733	522	0.268199	0.279000	0.287840	
1000	0.295000	18.259355	509	0.296660	0.008733	491	0.293279	0.295000	0.287849	
1000	0.284000	18.259355	512	0.289062	0.008733	488	0.278689	0.284000	0.287844	
1000	0.275000	18.259355	509	0.265226	0.008733	491	0.285132	0.275000	0.287828	
1000	0.291000	18.259355	549	0.293260	0.008733	451	0.288248	0.291000	0.287832	
1000	0.282000	18.259355	504	0.291667	0.008733	496	0.272177	0.282000	0.287825	
1000	0.271000	18.259355	477	0.278826	0.008733	523	0.263862	0.271000	0.287805	
1000	0.259000	18.259355	476	0.250000	0.008733	524	0.267176	0.259000	0.287770	
1000	0.287000	18.259355	520	0.278846	0.008733	480	0.295833	0.287000	0.287769	
1000	0.303000	18.259355	489	0.300613	0.008733	511	0.305284	0.303000	0.287787	
1000	0.300000	18.259355	518	0.285714	0.008733	482	0.315353	0.300000	0.287802	
1000	0.297000	18.259355	517	0.297872	0.008733	483	0.296066	0.297000	0.287813	
1000	0.275000	18.259355	477	0.280922	0.008733	523	0.269598	0.275000	0.287798	
1000	0.305000	18.259355	476	0.317227	0.008733	524	0.293893	0.305000	0.287818	
1000	0.255000	18.259355	511	0.254403	0.008733	489	0.255624	0.255000	0.287779	
1000	0.314000	18.259355	485	0.327835	0.008733	515	0.300971	0.314000	0.287810	
1000	0.307000	18.259355	501	0.315369	0.008733	499	0.298597	0.307000	0.287834	
1000	0.281000	18.259355	490	0.275510	0.008733	510	0.286275	0.281000	0.287825	
1000	0.286000	18.259355	468	0.320513	0.008733	532	0.255639	0.286000	0.287823	
1000	0.270000	18.259355	502	0.282869	0.008733	498	0.257028	0.270000	0.287802	
1000	0.290000	18.259355	495	0.286869	0.008733	505	0.293069	0.290000	0.287804	
1000	0.308000	18.259355	520	0.300000	0.008733	480	0.316667	0.308000	0.287829	
1000	0.288000	18.259355	486	0.279835	0.008733	514	0.295720	0.288000	0.287829	
1000	0.305000	18.259355	496	0.308468	0.008733	504	0.301587	0.305000	0.287849	
1000	0.302000	18.259355	524	0.288168	0.008733	476	0.317227	0.302000	0.287866	
1000	0.271000	18.259355	499	0.256513	0.008733	501	0.285429	0.271000	0.287846	
1000	0.269000	18.259355	512	0.263672	0.008733	488	0.274590	0.269000	0.287824	
1000	0.282000	18.259355	546	0.274725	0.008733	454	0.290749	0.282000	0.287817	
1000	0.293000	18.259355	491	0.276986	0.008733	509	0.308448	0.293000	0.287823	
1000	0.282000	18.259355	502	0.290837	0.008733	498	0.273092	0.282000	0.287816	
1000	0.254000	18.259355	491	0.254582	0.008733	509	0.253438	0.254000	0.287776	
1000	0.292000	18.259355	517	0.313346	0.008733	483	0.269151	0.292000	0.287781	
1000	0.298000	18.259355	493	0.279919	0.008733	507	0.315582	0.298000	0.287793	
1000	0.249000	18.259355	495	0.248485	0.008733	505	0.249505	0.249000	0.287747	
1000	0.293000	18.259355	508	0.289370	0.008733	492	0.296748	0.293000	0.287753	
1000	0.285000	18.259355	498	0.317269	0.008733	502	0.252988	0.285000	0.287750	
1000	0.289000	18.259355	495	0.303030	0.008733	505	0.275248	0.289000	0.287752	
1000	0.329000	18.259355	491	0.352342	0.008733	509	0.306483	0.329000	0.287800	
1000	0.270000	18.259355	470	0.300000	0.008733	530	0.243396	0.270000	0.287779	
1000	0.316000	18.259355	504	0.339286	0.008733	496	0.292339	0.316000	0.287812	
1000	0.261000	18.259355	474	0.261603	0.008733	526	0.260456	0.261000	0.287781	
1000	0.291000	18.259355	499	0.276553	0.008733	501	0.305389	0.291000	0.287785	
1000	0.282000	18.259355	489	0.253579	0.008733	511	0.309198	0.282000	0.287778	
1000	0.284000	18.259355	460	0.286957	0.008733	540	0.281481	0.284000	0.287774	
1000	0.297000	18.259355	538	0.282528	0.008733	462	0.313853	0.297000	0.287784	
1000	0.277000	18.259355	495	0.268687	0.008733	505	0.285149	0.277000	0.287772	
1000	0.301000	18.259355	529	0.300567	0.008733	471	0.301486	0.301000	0.287787	
1000	0.279000	18.259355	519	0.283237	0.008733	481	0.274428	0.279000	0.287777	
1000	0.256000	18.259355	475	0.240000	0.008733	525	0.270476	0.256000	0.287740	
1000	0.281000	18.259355	505	0.300990	0.008733	495	0.260606	0.281000	0.287732	
1000	0.313000	18.259355	490	0.328571	0.008733	510	0.298039	0.313000	0.287762	
1000	0.260000	18.259355	517	0.261122	0.008733	483	0.258799	0.260000	0.287729	
1000	0.282000	18.259355	507	0.295858	0.008733	493	0.267748	0.282000	0.287723	
1000	0.261000	18.259355	492	0.262195	0.008733	508	0.259843	0.261000	0.287692	
1000	0.283000	18.259355	549	0.295082	0.008733	451	0.268293	0.283000	0.287687	
1000	0.271000	18.259355	538	0.247212	0.008733	462	0.298701	0.271000	0.287667	
1000	0.311000	18.259355	518	0.291506	0.008733	482	0.331950	0.311000	0.287694	
1000	0.269000	18.259355	472	0.250000	0.008733	528	0.285985	0.269000	0.287673	
1000	0.315000	18.259355	512	0.308594	0.008733	488	0.321721	0.315000	0.287704	
1000	0.276000	18.259355	508	0.305118	0.008733	492	0.245935	0.276000	0.287691	
1000	0.294000	18.259355	499	0.346693	0.008733	501	0.241517	0.294000	0.287698	
1000	0.284000	18.259355	475	0.286316	0.008733	525	0.281905	0.284000	0.287694	
1000	0.302000	18.259355	497	0.319920	0.008733	503	0.284294	0.302000	0.287710	
1000	0.248000	18.259355	507	0.262327	0.008733	493	0.233266	0.248000	0.287665	
1000	0.284000	18.259355	515	0.291262	0.008733	485	0.276289	0.284000	0.287661	
1000	0.275000	18.259355	515	0.279612	0.008733	485	0.270103	0.275000	0.287646	
1000	0.298000	18.259355	501	0.313373	0.008733	499	0.282565	0.298000	0.287658	
1000	0.303000	18.259355	507	0.297830	0.008733	493	0.308316	0.303000	0.287675	
1000	0.322000	18.259355	507	0.325444	0.008733	493	0.318458	0.322000	0.287714	
1000	0.294000	18.259355	510	0.292157	0.008733	490	0.295918	0.294000	0.287721	
1000	0.292000	18.259355	517	0.299807	0.008733	483	0.283644	0.292000	0.287726	
1000	0.272000	18.259355	488	0.270492	0.008733	512	0.273438	0.272000	0.287708	
1000	0.264000	18.259355	515	0.281553	0.008733	485	0.245361	0.264000	0.287682	
1000	0.291000	18.259355	494	0.301619	0.008733	506	0.280632	0.291000	0.287685	
1000	0.315000	18.259355	492	0.323171	0.008733	508	0.307087	0.315000	0.287716	
1000	0.261000	18.259355	474	0.242616	0.008733	526	0.277567	0.261000	0.287686	
1000	0.266000	18.259355	477	0.255765	0.008733	523	0.275335	0.266000	0.287662	
1000	0.314000	18.259355	468	0.305556	0.008733	532	0.321429	0.314000	0.287691	
1000	0.277000	18.259355	484	0.278926	0.008733	516	0.275194	0.277000	0.287679	
1000	0.272000	18.259355	485	0.298969	0.008733	515	0.246602	0.272000	0.287662	
1000	0.297000	18.259355	525	0.312381	0.008733	475	0.280000	0.297000	0.287672	
1000	0.285000	18.259355	516	0.269380	0.008733	484	0.301653	0.285000	0.287669	
1000	0.285000	18.259355	473	0.289641	0.008733	527	0.280835	0.285000	0.287666	
1000	0.320000	18.259355	495	0.325253	0.008733	505	0.314851	0.320000	0.287702	
1000	0.280000	18.259355	501	0.275449	0.008733	499	0.284569	0.280000	0.287694	
1000	0.270000	18.259355	532	0.281955	0.008733	468	0.256410	0.270000	0.287674	
1000	0.283000	18.259355	511	0.275930	0.008733	489	0.290389	0.283000	0.287669	
1000	0.281000	18.259355	517	0.268859	0.008733	483	0.293996	0.281000	0.287662	
1000	0.271000	18.259355	483	0.248447	0.008733	517	0.292070	0.271000	0.287643	
1000	0.284000	18.259355	495	0.262626	0.008733	505	0.304950	0.284000	0.287639	
1000	0.287000	18.259355	520	0.251923	0.008733	480	0.325000	0.287000	0.287638	
1000	0.315000	18.259355	509	0.322200	0.008733	491	0.307536	0.315000	0.287669	
1000	0.265000	18.259355	500	0.278000	0.008733	500	0.252000	0.265000	0.287644	
1000	0.290000	18.259355	539	0.276438	0.008733	461	0.305857	0.290000	0.287646	
1000	0.297000	18.259355	505	0.289109	0.008733	495	0.305051	0.297000	0.287656	
1000	0.293000	18.259355	498	0.303213	0.008733	502	0.282869	0.293000	0.287662	
1000	0.276000	18.259355	505	0.271287	0.008733	495	0.280808	0.276000	0.287650	
1000	0.295000	18.259355	517	0.307544	0.008733	483	0.281573	0.295000	0.287658	
1000	0.267000	18.259355	528	0.250000	0.008733	472	0.286017	0.267000	0.287635	
1000	0.276000	18.259355	517	0.253385	0.008733	483	0.300207	0.276000	0.287622	
1000	0.297000	18.259355	496	0.282258	0.008733	504	0.311508	0.297000	0.287632	
1000	0.300000	18.259355	500	0.324000	0.008733	500	0.276000	0.300000	0.287646	
1000	0.313000	18.259355	515	0.337864	0.008733	485	0.286598	0.313000	0.287674	
1000	0.291000	18.259355	494	0.309717	0.008733	506	0.272727	0.291000	0.287677	
1000	0.287000	18.259355	512	0.332031	0.008733	488	0.239754	0.287000	0.287677	
1000	0.300000	18.259355	505	0.320792	0.008733	495	0.278788	0.300000	0.287690	
1000	0.291000	18.259355	488	0.264344	0.008733	512	0.316406	0.291000	0.287693	
1000	0.288000	18.259355	507	0.301775	0.008733	493	0.273834	0.288000	0.287694	
1000	0.275000	18.259355	500	0.278000	0.008733	500	0.272000	0.275000	0.287680	
1000	0.283000	18.259355	504	0.267857	0.008733	496	0.298387	0.283000	0.287675	
1000	0.274000	18.259355	510	0.307843	0.008733	490	0.238776	0.274000	0.287660	
1000	0.265000	18.259355	506	0.256917	0.008733	494	0.273279	0.265000	0.287636	
1000	0.290000	18.259355	502	0.280876	0.008733	498	0.299197	0.290000	0.287638	
1000	0.279000	18.259355	492	0.298780	0.008733	508	0.259843	0.279000	0.287629	
1000	0.286000	18.259355	481	0.291060	0.008733	519	0.281310	0.286000	0.287627	
1000	0.285000	18.259355	514	0.305447	0.008733	486	0.263374	0.285000	0.287624	
1000	0.284000	18.259355	488	0.282787	0.008733	512	0.285156	0.284000	0.287621	
1000	0.283000	18.259355	511	0.266145	0.008733	489	0.300613	0.283000	0.287616	
1000	0.282000	18.259355	507	0.287968	0.008733	493	0.275862	0.282000	0.287610	
1000	0.287000	18.259355	482	0.278008	0.008733	518	0.295367	0.287000	0.287609	
1000	0.283000	18.259355	508	0.273622	0.008733	492	0.292683	0.283000	0.287604	
1000	0.301000	18.259355	493	0.304260	0.008733	507	0.297830	0.301000	0.287618	
1000	0.287000	18.259355	498	0.283133	0.008733	502	0.290837	0.287000	0.287618	
1000	0.287000	18.259355	514	0.291829	0.008733	486	0.281893	0.287000	0.287617	
1000	0.273000	18.259355	500	0.274000	0.008733	500	0.272000	0.273000	0.287601	
1000	0.298000	18.259355	520	0.290385	0.008733	480	0.306250	0.298000	0.287612	
1000	0.292000	18.259355	489	0.296524	0.008733	511	0.287671	0.292000	0.287617	
1000	0.270000	18.259355	502	0.284861	0.008733	498	0.255020	0.270000	0.287598	
1000	0.297000	18.259355	483	0.312629	0.008733	517	0.282398	0.297000	0.287608	
1000	0.285000	18.259355	491	0.340122	0.008733	509	0.231827	0.285000	0.287606	
1000	0.281000	18.259355	504	0.275794	0.008733	496	0.286290	0.281000	0.287599	
1000	0.290000	18.259355	511	0.305284	0.008733	489	0.274029	0.290000	0.287601	
1000	0.277000	18.259355	502	0.270916	0.008733	498	0.283133	0.277000	0.287590	
1000	0.297000	18.259355	521	0.303263	0.008733	479	0.290188	0.297000	0.287600	
1000	0.283000	18.259355	481	0.299376	0.008733	519	0.267823	0.283000	0.287595	
1000	0.272000	18.259355	500	0.284000	0.008733	500	0.260000	0.272000	0.287579	
1000	0.302000	18.259355	471	0.303609	0.008733	529	0.300567	0.302000	0.287594	
1000	0.270000	18.259355	463	0.248380	0.008733	537	0.288641	0.270000	0.287575	
1000	0.319000	18.259355	486	0.333333	0.008733	514	0.305447	0.319000	0.287608	
1000	0.264000	18.259355	520	0.276923	0.008733	480	0.250000	0.264000	0.287584	
1000	0.284000	18.259355	452	0.300885	0.008733	548	0.270073	0.284000	0.287580	
1000	0.300000	18.259355	481	0.278586	0.008733	519	0.319846	0.300000	0.287593	
1000	0.311000	18.259355	502	0.320717	0.008733	498	0.301205	0.311000	0.287617	
1000	0.265000	18.259355	476	0.260504	0.008733	524	0.269084	0.265000	0.287594	
1000	0.293000	18.259355	493	0.318458	0.008733	507	0.268245	0.293000	0.287599	
1000	0.262000	18.259355	519	0.289017	0.008733	481	0.232848	0.262000	0.287573	
1000	0.294000	18.259355	512	0.281250	0.008733	488	0.307377	0.294000	0.287579	
1000	0.268000	18.259355	509	0.277014	0.008733	491	0.258656	0.268000	0.287559	
1000	0.272000	18.259355	485	0.278351	0.008733	515	0.266019	0.272000	0.287543	
1000	0.300000	18.259355	469	0.294243	0.008733	531	0.305085	0.300000	0.287556	
1000	0.305000	18.259355	499	0.306613	0.008733	501	0.303393	0.305000	0.287574	
1000	0.282000	18.259355	509	0.275049	0.008733	491	0.289206	0.282000	0.287568	
1000	0.260000	18.259355	505	0.239604	0.008733	495	0.280808	0.260000	0.287540	
1000	0.263000	18.259355	522	0.277778	0.008733	478	0.246862	0.263000	0.287514	
1000	0.305000	18.259355	506	0.308300	0.008733	494	0.301619	0.305000	0.287532	
1000	0.267000	18.259355	503	0.294235	0.008733	497	0.239437	0.267000	0.287511	
1000	0.271000	18.259355	484	0.291322	0.008733	516	0.251938	0.271000	0.287494	
