Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Alpha Trait 2 - Dev	Alpha Trait 2 - Tried	Alpha Trait 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.292000	0.109735	502	0.310757	0.000027	498	0.273092	0.292000	0.251810	
1000	0.301000	0.109735	517	0.284333	0.000027	483	0.318841	0.301000	0.251943	
1000	0.311000	0.109735	501	0.343313	0.000027	499	0.278557	0.311000	0.252101	
1000	0.296000	0.109735	487	0.301848	0.000027	513	0.290448	0.296000	0.252219	
1000	0.250000	0.109735	505	0.231683	0.000027	495	0.268687	0.250000	0.252213	
1000	0.299000	0.109735	520	0.321154	0.000027	480	0.275000	0.299000	0.252338	
1000	0.269000	0.109735	479	0.269311	0.000027	521	0.268714	0.269000	0.252382	
1000	0.279000	0.109735	494	0.311741	0.000027	506	0.247036	0.279000	0.252453	
1000	0.257000	0.109735	488	0.268443	0.000027	512	0.246094	0.257000	0.252465	
1000	0.278000	0.109735	521	0.295585	0.000027	479	0.258873	0.278000	0.252532	
1000	0.281000	0.109735	479	0.290188	0.000027	521	0.272553	0.281000	0.252607	
1000	0.272000	0.109735	527	0.280835	0.000027	473	0.262156	0.272000	0.252658	
1000	0.268000	0.109735	514	0.270428	0.000027	486	0.265432	0.268000	0.252698	
1000	0.283000	0.109735	512	0.287109	0.000027	488	0.278689	0.283000	0.252777	
1000	0.305000	0.109735	492	0.323171	0.000027	508	0.287402	0.305000	0.252913	
1000	0.288000	0.109735	490	0.332653	0.000027	510	0.245098	0.288000	0.253005	
1000	0.272000	0.109735	514	0.280156	0.000027	486	0.263374	0.272000	0.253054	
1000	0.274000	0.109735	498	0.263052	0.000027	502	0.284861	0.274000	0.253108	
1000	0.282000	0.109735	517	0.282398	0.000027	483	0.281573	0.282000	0.253182	
1000	0.289000	0.109735	484	0.287190	0.000027	516	0.290698	0.289000	0.253274	
1000	0.319000	0.109735	486	0.366255	0.000027	514	0.274319	0.319000	0.253443	
1000	0.283000	0.109735	489	0.302658	0.000027	511	0.264188	0.283000	0.253519	
1000	0.266000	0.109735	505	0.275248	0.000027	495	0.256566	0.266000	0.253550	
1000	0.297000	0.109735	523	0.325048	0.000027	477	0.266247	0.297000	0.253661	
1000	0.270000	0.109735	467	0.319058	0.000027	533	0.227017	0.270000	0.253702	
1000	0.299000	0.109735	483	0.325052	0.000027	517	0.274662	0.299000	0.253817	
1000	0.273000	0.109735	472	0.317797	0.000027	528	0.232955	0.273000	0.253866	
1000	0.269000	0.109735	529	0.279773	0.000027	471	0.256900	0.269000	0.253904	
1000	0.287000	0.109735	495	0.311111	0.000027	505	0.263366	0.287000	0.253987	
1000	0.294000	0.109735	509	0.314342	0.000027	491	0.272912	0.294000	0.254087	
1000	0.315000	0.109735	474	0.358650	0.000027	526	0.275665	0.315000	0.254239	
1000	0.324000	0.109735	495	0.333333	0.000027	505	0.314851	0.324000	0.254413	
1000	0.277000	0.109735	493	0.294118	0.000027	507	0.260355	0.277000	0.254470	
1000	0.252000	0.109735	499	0.262525	0.000027	501	0.241517	0.252000	0.254463	
1000	0.269000	0.109735	489	0.263804	0.000027	511	0.273973	0.269000	0.254499	
1000	0.272000	0.109735	523	0.279159	0.000027	477	0.264151	0.272000	0.254543	
1000	0.299000	0.109735	506	0.308300	0.000027	494	0.289474	0.299000	0.254652	
1000	0.299000	0.109735	501	0.295409	0.000027	499	0.302605	0.299000	0.254761	
1000	0.268000	0.109735	458	0.262009	0.000027	542	0.273063	0.268000	0.254793	
1000	0.268000	0.109735	512	0.281250	0.000027	488	0.254098	0.268000	0.254826	
1000	0.284000	0.109735	506	0.296443	0.000027	494	0.271255	0.284000	0.254897	
1000	0.272000	0.109735	489	0.292434	0.000027	511	0.252446	0.272000	0.254939	
1000	0.262000	0.109735	502	0.252988	0.000027	498	0.271084	0.262000	0.254956	
1000	0.293000	0.109735	519	0.300578	0.000027	481	0.284823	0.293000	0.255048	
1000	0.303000	0.109735	505	0.300990	0.000027	495	0.305051	0.303000	0.255164	
1000	0.286000	0.109735	500	0.326000	0.000027	500	0.246000	0.286000	0.255238	
1000	0.304000	0.109735	498	0.331325	0.000027	502	0.276892	0.304000	0.255355	
1000	0.263000	0.109735	515	0.289320	0.000027	485	0.235052	0.263000	0.255373	
1000	0.278000	0.109735	502	0.272908	0.000027	498	0.283133	0.278000	0.255428	
1000	0.290000	0.109735	490	0.293878	0.000027	510	0.286275	0.290000	0.255510	
1000	0.279000	0.109735	468	0.303419	0.000027	532	0.257519	0.279000	0.255566	
1000	0.281000	0.109735	505	0.287129	0.000027	495	0.274747	0.281000	0.255626	
1000	0.282000	0.109735	479	0.279749	0.000027	521	0.284069	0.282000	0.255689	
1000	0.282000	0.109735	495	0.309091	0.000027	505	0.255446	0.282000	0.255751	
1000	0.268000	0.109735	490	0.312245	0.000027	510	0.225490	0.268000	0.255780	
1000	0.285000	0.109735	498	0.271084	0.000027	502	0.298805	0.285000	0.255849	
1000	0.274000	0.109735	460	0.247826	0.000027	540	0.296296	0.274000	0.255891	
1000	0.267000	0.109735	494	0.283401	0.000027	506	0.250988	0.267000	0.255917	
1000	0.277000	0.109735	500	0.296000	0.000027	500	0.258000	0.277000	0.255967	
1000	0.287000	0.109735	511	0.289628	0.000027	489	0.284254	0.287000	0.256039	
1000	0.263000	0.109735	531	0.259887	0.000027	469	0.266525	0.263000	0.256055	
1000	0.284000	0.109735	501	0.299401	0.000027	499	0.268537	0.284000	0.256120	
1000	0.284000	0.109735	466	0.324034	0.000027	534	0.249064	0.284000	0.256185	
1000	0.269000	0.109735	513	0.306043	0.000027	487	0.229979	0.269000	0.256214	
1000	0.290000	0.109735	503	0.306163	0.000027	497	0.273642	0.290000	0.256292	
1000	0.297000	0.109735	494	0.295547	0.000027	506	0.298419	0.297000	0.256386	
1000	0.293000	0.109735	490	0.295918	0.000027	510	0.290196	0.293000	0.256470	
1000	0.265000	0.109735	497	0.283702	0.000027	503	0.246521	0.265000	0.256489	
1000	0.278000	0.109735	543	0.325967	0.000027	457	0.221007	0.278000	0.256538	
1000	0.292000	0.109735	492	0.292683	0.000027	508	0.291339	0.292000	0.256619	
1000	0.287000	0.109735	494	0.291498	0.000027	506	0.282609	0.287000	0.256688	
1000	0.292000	0.109735	500	0.282000	0.000027	500	0.302000	0.292000	0.256768	
1000	0.273000	0.109735	488	0.305328	0.000027	512	0.242188	0.273000	0.256805	
1000	0.298000	0.109735	489	0.316973	0.000027	511	0.279843	0.298000	0.256898	
1000	0.300000	0.109735	495	0.335354	0.000027	505	0.265347	0.300000	0.256995	
1000	0.278000	0.109735	486	0.279835	0.000027	514	0.276265	0.278000	0.257042	
1000	0.282000	0.109735	501	0.299401	0.000027	499	0.264529	0.282000	0.257098	
1000	0.284000	0.109735	500	0.294000	0.000027	500	0.274000	0.284000	0.257158	
1000	0.273000	0.109735	521	0.287908	0.000027	479	0.256785	0.273000	0.257194	
1000	0.292000	0.109735	485	0.309278	0.000027	515	0.275728	0.292000	0.257271	
1000	0.309000	0.109735	486	0.349794	0.000027	514	0.270428	0.309000	0.257386	
1000	0.291000	0.109735	479	0.313152	0.000027	521	0.270633	0.291000	0.257461	
1000	0.302000	0.109735	507	0.311637	0.000027	493	0.292089	0.302000	0.257559	
1000	0.293000	0.109735	498	0.317269	0.000027	502	0.268924	0.293000	0.257637	
1000	0.264000	0.109735	496	0.245968	0.000027	504	0.281746	0.264000	0.257651	
1000	0.268000	0.109735	490	0.281633	0.000027	510	0.254902	0.268000	0.257674	
1000	0.261000	0.109735	509	0.249509	0.000027	491	0.272912	0.261000	0.257681	
1000	0.267000	0.109735	502	0.268924	0.000027	498	0.265060	0.267000	0.257702	
1000	0.277000	0.109735	479	0.290188	0.000027	521	0.264875	0.277000	0.257744	
1000	0.298000	0.109735	520	0.315385	0.000027	480	0.279167	0.298000	0.257832	
1000	0.302000	0.109735	517	0.295938	0.000027	483	0.308489	0.302000	0.257928	
1000	0.284000	0.109735	535	0.289720	0.000027	465	0.277419	0.284000	0.257984	
1000	0.263000	0.109735	493	0.275862	0.000027	507	0.250493	0.263000	0.257995	
1000	0.296000	0.109735	477	0.276730	0.000027	523	0.313576	0.296000	0.258077	
1000	0.297000	0.109735	513	0.302144	0.000027	487	0.291581	0.297000	0.258161	
1000	0.286000	0.109735	521	0.301344	0.000027	479	0.269311	0.286000	0.258221	
1000	0.271000	0.109735	513	0.282651	0.000027	487	0.258727	0.271000	0.258248	
1000	0.294000	0.109735	503	0.304175	0.000027	497	0.283702	0.294000	0.258325	
1000	0.280000	0.109735	493	0.316430	0.000027	507	0.244576	0.280000	0.258371	
1000	0.272000	0.109735	489	0.280164	0.000027	511	0.264188	0.272000	0.258400	
1000	0.301000	0.109735	497	0.319920	0.000027	503	0.282306	0.301000	0.258491	
1000	0.274000	0.109735	490	0.269388	0.000027	510	0.278431	0.274000	0.258524	
1000	0.278000	0.109735	523	0.292543	0.000027	477	0.262055	0.278000	0.258565	
1000	0.284000	0.109735	504	0.275794	0.000027	496	0.292339	0.284000	0.258619	
1000	0.287000	0.109735	493	0.298174	0.000027	507	0.276134	0.287000	0.258679	
1000	0.282000	0.109735	511	0.285714	0.000027	489	0.278119	0.282000	0.258728	
1000	0.274000	0.109735	486	0.288066	0.000027	514	0.260700	0.274000	0.258760	
1000	0.290000	0.109735	477	0.303983	0.000027	523	0.277247	0.290000	0.258825	
1000	0.279000	0.109735	491	0.299389	0.000027	509	0.259332	0.279000	0.258868	
1000	0.269000	0.109735	496	0.284274	0.000027	504	0.253968	0.269000	0.258889	
1000	0.304000	0.109735	501	0.305389	0.000027	499	0.302605	0.304000	0.258983	
1000	0.292000	0.109735	511	0.291585	0.000027	489	0.292434	0.292000	0.259051	
1000	0.284000	0.109735	489	0.310838	0.000027	511	0.258317	0.284000	0.259103	
1000	0.283000	0.109735	524	0.290076	0.000027	476	0.275210	0.283000	0.259153	
1000	0.303000	0.109735	513	0.323587	0.000027	487	0.281314	0.303000	0.259243	
1000	0.295000	0.109735	471	0.320594	0.000027	529	0.272212	0.295000	0.259317	
1000	0.294000	0.109735	482	0.280083	0.000027	518	0.306950	0.294000	0.259388	
1000	0.293000	0.109735	496	0.322581	0.000027	504	0.263889	0.293000	0.259457	
1000	0.290000	0.109735	513	0.319688	0.000027	487	0.258727	0.290000	0.259520	
1000	0.291000	0.109735	496	0.314516	0.000027	504	0.267857	0.291000	0.259584	
1000	0.270000	0.109735	487	0.289528	0.000027	513	0.251462	0.270000	0.259606	
1000	0.261000	0.109735	503	0.276342	0.000027	497	0.245473	0.261000	0.259608	
1000	0.286000	0.109735	509	0.318271	0.000027	491	0.252546	0.286000	0.259662	
1000	0.292000	0.109735	510	0.315686	0.000027	490	0.267347	0.292000	0.259728	
1000	0.269000	0.109735	476	0.273109	0.000027	524	0.265267	0.269000	0.259746	
1000	0.259000	0.109735	509	0.253438	0.000027	491	0.264766	0.259000	0.259745	
1000	0.285000	0.109735	488	0.309426	0.000027	512	0.261719	0.285000	0.259796	
1000	0.266000	0.109735	488	0.299180	0.000027	512	0.234375	0.266000	0.259808	
1000	0.293000	0.109735	506	0.308300	0.000027	494	0.277328	0.293000	0.259875	
1000	0.266000	0.109735	510	0.227451	0.000027	490	0.306122	0.266000	0.259887	
1000	0.284000	0.109735	523	0.263862	0.000027	477	0.306080	0.284000	0.259935	
1000	0.287000	0.109735	510	0.309804	0.000027	490	0.263265	0.287000	0.259990	
1000	0.276000	0.109735	521	0.272553	0.000027	479	0.279749	0.276000	0.260021	
1000	0.306000	0.109735	503	0.326044	0.000027	497	0.285714	0.306000	0.260113	
1000	0.275000	0.109735	473	0.262156	0.000027	527	0.286528	0.275000	0.260142	
1000	0.301000	0.109735	488	0.346311	0.000027	512	0.257812	0.301000	0.260223	
1000	0.275000	0.109735	523	0.302103	0.000027	477	0.245283	0.275000	0.260252	
1000	0.282000	0.109735	512	0.292969	0.000027	488	0.270492	0.282000	0.260295	
1000	0.261000	0.109735	470	0.255319	0.000027	530	0.266038	0.261000	0.260297	
1000	0.292000	0.109735	492	0.335366	0.000027	508	0.250000	0.292000	0.260359	
1000	0.272000	0.109735	493	0.275862	0.000027	507	0.268245	0.272000	0.260382	
1000	0.297000	0.109735	482	0.319502	0.000027	518	0.276062	0.297000	0.260454	
1000	0.276000	0.109735	510	0.301961	0.000027	490	0.248980	0.276000	0.260484	
1000	0.276000	0.109735	507	0.287968	0.000027	493	0.263692	0.276000	0.260514	
1000	0.291000	0.109735	505	0.291089	0.000027	495	0.290909	0.291000	0.260573	
1000	0.313000	0.109735	489	0.310838	0.000027	511	0.315068	0.313000	0.260675	
1000	0.245000	0.109735	469	0.253731	0.000027	531	0.237288	0.245000	0.260645	
1000	0.307000	0.109735	491	0.334012	0.000027	509	0.280943	0.307000	0.260735	
1000	0.307000	0.109735	501	0.339321	0.000027	499	0.274549	0.307000	0.260824	
1000	0.290000	0.109735	508	0.277559	0.000027	492	0.302846	0.290000	0.260880	
1000	0.288000	0.109735	503	0.308151	0.000027	497	0.267606	0.288000	0.260932	
1000	0.312000	0.109735	529	0.321361	0.000027	471	0.301486	0.312000	0.261030	
1000	0.272000	0.109735	462	0.283550	0.000027	538	0.262082	0.272000	0.261051	
1000	0.273000	0.109735	499	0.290581	0.000027	501	0.255489	0.273000	0.261074	
1000	0.268000	0.109735	494	0.289474	0.000027	506	0.247036	0.268000	0.261087	
1000	0.319000	0.109735	455	0.336264	0.000027	545	0.304587	0.319000	0.261198	
1000	0.293000	0.109735	490	0.308163	0.000027	510	0.278431	0.293000	0.261258	
1000	0.287000	0.109735	504	0.311508	0.000027	496	0.262097	0.287000	0.261307	
1000	0.276000	0.109735	507	0.270217	0.000027	493	0.281947	0.276000	0.261335	
1000	0.294000	0.109735	515	0.306796	0.000027	485	0.280412	0.294000	0.261396	
1000	0.283000	0.109735	495	0.278788	0.000027	505	0.287129	0.283000	0.261437	
1000	0.275000	0.109735	516	0.306202	0.000027	484	0.241736	0.275000	0.261463	
1000	0.286000	0.109735	465	0.275269	0.000027	535	0.295327	0.286000	0.261509	
1000	0.296000	0.109735	487	0.297741	0.000027	513	0.294347	0.296000	0.261574	
1000	0.286000	0.109735	541	0.295749	0.000027	459	0.274510	0.286000	0.261619	
1000	0.266000	0.109735	488	0.262295	0.000027	512	0.269531	0.266000	0.261628	
1000	0.311000	0.109735	496	0.306452	0.000027	504	0.315476	0.311000	0.261720	
1000	0.286000	0.109735	494	0.297571	0.000027	506	0.274704	0.286000	0.261765	
1000	0.283000	0.109735	525	0.312381	0.000027	475	0.250526	0.283000	0.261804	
1000	0.269000	0.109735	480	0.264583	0.000027	520	0.273077	0.269000	0.261818	
1000	0.292000	0.109735	513	0.327485	0.000027	487	0.254620	0.292000	0.261874	
1000	0.280000	0.109735	502	0.282869	0.000027	498	0.277108	0.280000	0.261907	
1000	0.273000	0.109735	492	0.313008	0.000027	508	0.234252	0.273000	0.261928	
1000	0.302000	0.109735	518	0.285714	0.000027	482	0.319502	0.302000	0.262001	
1000	0.275000	0.109735	528	0.287879	0.000027	472	0.260593	0.275000	0.262025	
1000	0.264000	0.109735	483	0.265010	0.000027	517	0.263056	0.264000	0.262029	
1000	0.284000	0.109735	470	0.274468	0.000027	530	0.292453	0.284000	0.262069	
1000	0.286000	0.109735	518	0.310811	0.000027	482	0.259336	0.286000	0.262113	
1000	0.279000	0.109735	504	0.313492	0.000027	496	0.243952	0.279000	0.262144	
1000	0.283000	0.109735	483	0.304348	0.000027	517	0.263056	0.283000	0.262182	
1000	0.260000	0.109735	479	0.267223	0.000027	521	0.253359	0.260000	0.262178	
1000	0.266000	0.109735	513	0.245614	0.000027	487	0.287474	0.266000	0.262185	
1000	0.287000	0.109735	509	0.318271	0.000027	491	0.254582	0.287000	0.262230	
1000	0.281000	0.109735	535	0.321495	0.000027	465	0.234409	0.281000	0.262264	
1000	0.297000	0.109735	526	0.325095	0.000027	474	0.265823	0.297000	0.262326	
1000	0.287000	0.109735	522	0.304598	0.000027	478	0.267782	0.287000	0.262371	
1000	0.265000	0.109735	514	0.291829	0.000027	486	0.236626	0.265000	0.262375	
1000	0.295000	0.109735	496	0.290323	0.000027	504	0.299603	0.295000	0.262434	
1000	0.279000	0.109735	496	0.288306	0.000027	504	0.269841	0.279000	0.262464	
1000	0.276000	0.109735	506	0.280632	0.000027	494	0.271255	0.276000	0.262488	
1000	0.286000	0.109735	535	0.308411	0.000027	465	0.260215	0.286000	0.262530	
1000	0.280000	0.109735	513	0.298246	0.000027	487	0.260780	0.280000	0.262561	
1000	0.277000	0.109735	501	0.291417	0.000027	499	0.262525	0.277000	0.262587	
1000	0.288000	0.109735	508	0.291339	0.000027	492	0.284553	0.288000	0.262632	
1000	0.273000	0.109735	478	0.255230	0.000027	522	0.289272	0.273000	0.262650	
1000	0.282000	0.109735	505	0.293069	0.000027	495	0.270707	0.282000	0.262684	
1000	0.280000	0.109735	492	0.292683	0.000027	508	0.267717	0.280000	0.262715	
1000	0.268000	0.109735	504	0.287698	0.000027	496	0.247984	0.268000	0.262724	
1000	0.270000	0.109735	522	0.285441	0.000027	478	0.253138	0.270000	0.262737	
1000	0.275000	0.109735	510	0.300000	0.000027	490	0.248980	0.275000	0.262759	
1000	0.272000	0.109735	479	0.306889	0.000027	521	0.239923	0.272000	0.262775	
1000	0.307000	0.109735	488	0.344262	0.000027	512	0.271484	0.307000	0.262852	
1000	0.290000	0.109735	494	0.299595	0.000027	506	0.280632	0.290000	0.262900	
1000	0.277000	0.109735	492	0.317073	0.000027	508	0.238189	0.277000	0.262924	
1000	0.294000	0.109735	491	0.327902	0.000027	509	0.261297	0.294000	0.262979	
1000	0.265000	0.109735	456	0.287281	0.000027	544	0.246324	0.265000	0.262982	
1000	0.281000	0.109735	512	0.289062	0.000027	488	0.272541	0.281000	0.263013	
1000	0.304000	0.109735	486	0.323045	0.000027	514	0.285992	0.304000	0.263084	
1000	0.298000	0.109735	498	0.331325	0.000027	502	0.264940	0.298000	0.263145	
1000	0.270000	0.109735	473	0.266385	0.000027	527	0.273245	0.270000	0.263157	
1000	0.285000	0.109735	521	0.310940	0.000027	479	0.256785	0.285000	0.263194	
1000	0.307000	0.109735	499	0.304609	0.000027	501	0.309381	0.307000	0.263270	
1000	0.313000	0.109735	493	0.324544	0.000027	507	0.301775	0.313000	0.263355	
1000	0.324000	0.109735	486	0.341564	0.000027	514	0.307393	0.324000	0.263459	
1000	0.262000	0.109735	528	0.265152	0.000027	472	0.258475	0.262000	0.263457	
1000	0.272000	0.109735	525	0.283810	0.000027	475	0.258947	0.272000	0.263471	
1000	0.273000	0.109735	525	0.291429	0.000027	475	0.252632	0.273000	0.263488	
1000	0.252000	0.109735	511	0.277886	0.000027	489	0.224949	0.252000	0.263468	
1000	0.309000	0.109735	473	0.327696	0.000027	527	0.292220	0.309000	0.263545	
1000	0.269000	0.109735	510	0.284314	0.000027	490	0.253061	0.269000	0.263555	
1000	0.288000	0.109735	504	0.287698	0.000027	496	0.288306	0.288000	0.263596	
1000	0.307000	0.109735	519	0.292871	0.000027	481	0.322245	0.307000	0.263670	
1000	0.281000	0.109735	520	0.301923	0.000027	480	0.258333	0.281000	0.263699	
1000	0.285000	0.109735	524	0.291985	0.000027	476	0.277311	0.285000	0.263735	
1000	0.257000	0.109735	495	0.282828	0.000027	505	0.231683	0.257000	0.263723	
1000	0.297000	0.109735	466	0.289700	0.000027	534	0.303371	0.297000	0.263779	
1000	0.273000	0.109735	514	0.276265	0.000027	486	0.269547	0.273000	0.263795	
1000	0.287000	0.109735	507	0.329389	0.000027	493	0.243408	0.287000	0.263834	
1000	0.280000	0.109735	477	0.303983	0.000027	523	0.258126	0.280000	0.263861	
1000	0.291000	0.109735	494	0.319838	0.000027	506	0.262846	0.291000	0.263906	
1000	0.280000	0.109735	510	0.305882	0.000027	490	0.253061	0.280000	0.263933	
1000	0.289000	0.109735	497	0.317907	0.000027	503	0.260437	0.289000	0.263975	
1000	0.296000	0.109735	514	0.334630	0.000027	486	0.255144	0.296000	0.264028	
1000	0.274000	0.109735	507	0.284024	0.000027	493	0.263692	0.274000	0.264044	
1000	0.292000	0.109735	516	0.313953	0.000027	484	0.268595	0.292000	0.264091	
1000	0.291000	0.109735	485	0.292784	0.000027	515	0.289320	0.291000	0.264135	
1000	0.288000	0.109735	498	0.309237	0.000027	502	0.266932	0.288000	0.264174	
1000	0.280000	0.109735	484	0.311983	0.000027	516	0.250000	0.280000	0.264201	
1000	0.276000	0.109735	503	0.314115	0.000027	497	0.237425	0.276000	0.264220	
1000	0.283000	0.109735	482	0.313278	0.000027	518	0.254826	0.283000	0.264251	
1000	0.301000	0.109735	514	0.319066	0.000027	486	0.281893	0.301000	0.264311	
1000	0.276000	0.109735	512	0.277344	0.000027	488	0.274590	0.276000	0.264330	
1000	0.326000	0.109735	499	0.362725	0.000027	501	0.289421	0.326000	0.264431	
1000	0.284000	0.109735	488	0.299180	0.000027	512	0.269531	0.284000	0.264463	
1000	0.271000	0.109735	496	0.280242	0.000027	504	0.261905	0.271000	0.264474	
1000	0.317000	0.109735	502	0.356574	0.000027	498	0.277108	0.317000	0.264559	
1000	0.286000	0.109735	477	0.310273	0.000027	523	0.263862	0.286000	0.264594	
1000	0.298000	0.109735	521	0.299424	0.000027	479	0.296451	0.298000	0.264648	
1000	0.300000	0.109735	517	0.313346	0.000027	483	0.285714	0.300000	0.264705	
1000	0.262000	0.109735	512	0.232422	0.000027	488	0.293033	0.262000	0.264701	
1000	0.304000	0.109735	494	0.297571	0.000027	506	0.310277	0.304000	0.264764	
1000	0.255000	0.109735	511	0.283757	0.000027	489	0.224949	0.255000	0.264748	
1000	0.288000	0.109735	517	0.297872	0.000027	483	0.277433	0.288000	0.264786	
1000	0.277000	0.109735	479	0.279749	0.000027	521	0.274472	0.277000	0.264805	
1000	0.304000	0.109735	529	0.311909	0.000027	471	0.295117	0.304000	0.264868	
1000	0.271000	0.109735	514	0.289883	0.000027	486	0.251029	0.271000	0.264878	
1000	0.271000	0.109735	553	0.278481	0.000027	447	0.261745	0.271000	0.264888	
1000	0.252000	0.109735	505	0.285149	0.000027	495	0.218182	0.252000	0.264867	
1000	0.308000	0.109735	534	0.303371	0.000027	466	0.313305	0.308000	0.264936	
1000	0.281000	0.109735	502	0.298805	0.000027	498	0.263052	0.281000	0.264961	
1000	0.271000	0.109735	493	0.296146	0.000027	507	0.246548	0.271000	0.264971	
1000	0.294000	0.109735	495	0.325253	0.000027	505	0.263366	0.294000	0.265017	
1000	0.282000	0.109735	507	0.278107	0.000027	493	0.286004	0.282000	0.265044	
1000	0.292000	0.109735	504	0.309524	0.000027	496	0.274194	0.292000	0.265086	
1000	0.291000	0.109735	510	0.309804	0.000027	490	0.271429	0.291000	0.265127	
1000	0.265000	0.109735	525	0.278095	0.000027	475	0.250526	0.265000	0.265127	
1000	0.279000	0.109735	496	0.302419	0.000027	504	0.255952	0.279000	0.265149	
1000	0.283000	0.109735	515	0.295146	0.000027	485	0.270103	0.283000	0.265177	
1000	0.278000	0.109735	508	0.275591	0.000027	492	0.280488	0.278000	0.265197	
1000	0.286000	0.109735	531	0.308851	0.000027	469	0.260128	0.286000	0.265230	
1000	0.299000	0.109735	518	0.320463	0.000027	482	0.275934	0.299000	0.265282	
1000	0.276000	0.109735	506	0.306324	0.000027	494	0.244939	0.276000	0.265299	
1000	0.291000	0.109735	516	0.277132	0.000027	484	0.305785	0.291000	0.265339	
1000	0.280000	0.109735	508	0.299213	0.000027	492	0.260163	0.280000	0.265362	
1000	0.294000	0.109735	478	0.299163	0.000027	522	0.289272	0.294000	0.265406	
1000	0.281000	0.109735	523	0.313576	0.000027	477	0.245283	0.281000	0.265431	
1000	0.287000	0.109735	520	0.301923	0.000027	480	0.270833	0.287000	0.265464	
1000	0.290000	0.109735	496	0.298387	0.000027	504	0.281746	0.290000	0.265502	
1000	0.280000	0.109735	499	0.300601	0.000027	501	0.259481	0.280000	0.265524	
1000	0.273000	0.109735	521	0.287908	0.000027	479	0.256785	0.273000	0.265536	
1000	0.280000	0.109735	519	0.323699	0.000027	481	0.232848	0.280000	0.265558	
1000	0.312000	0.109735	500	0.314000	0.000027	500	0.310000	0.312000	0.265629	
1000	0.276000	0.109735	516	0.294574	0.000027	484	0.256198	0.276000	0.265645	
1000	0.279000	0.109735	491	0.266802	0.000027	509	0.290766	0.279000	0.265666	
1000	0.300000	0.109735	489	0.308793	0.000027	511	0.291585	0.300000	0.265718	
1000	0.300000	0.109735	468	0.333333	0.000027	532	0.270677	0.300000	0.265771	
1000	0.303000	0.109735	487	0.324435	0.000027	513	0.282651	0.303000	0.265827	
1000	0.300000	0.109735	502	0.314741	0.000027	498	0.285141	0.300000	0.265879	
1000	0.307000	0.109735	498	0.307229	0.000027	502	0.306773	0.307000	0.265942	
1000	0.295000	0.109735	539	0.345083	0.000027	461	0.236443	0.295000	0.265986	
1000	0.255000	0.109735	496	0.284274	0.000027	504	0.226190	0.255000	0.265969	
1000	0.303000	0.109735	491	0.297352	0.000027	509	0.308448	0.303000	0.266025	
1000	0.280000	0.109735	502	0.276892	0.000027	498	0.283133	0.280000	0.266046	
1000	0.286000	0.109735	470	0.331915	0.000027	530	0.245283	0.286000	0.266077	
1000	0.292000	0.109735	477	0.337526	0.000027	523	0.250478	0.292000	0.266116	
1000	0.279000	0.109735	507	0.303748	0.000027	493	0.253550	0.279000	0.266135	
1000	0.296000	0.109735	494	0.297571	0.000027	506	0.294466	0.296000	0.266180	
1000	0.299000	0.109735	468	0.320513	0.000027	532	0.280075	0.299000	0.266229	
1000	0.289000	0.109735	494	0.297571	0.000027	506	0.280632	0.289000	0.266263	
1000	0.293000	0.109735	488	0.321721	0.000027	512	0.265625	0.293000	0.266303	
1000	0.288000	0.109735	501	0.311377	0.000027	499	0.264529	0.288000	0.266335	
1000	0.280000	0.109735	512	0.304688	0.000027	488	0.254098	0.280000	0.266356	
1000	0.288000	0.109735	482	0.311203	0.000027	518	0.266409	0.288000	0.266388	
1000	0.276000	0.109735	508	0.305118	0.000027	492	0.245935	0.276000	0.266402	
1000	0.270000	0.109735	500	0.306000	0.000027	500	0.234000	0.270000	0.266408	
1000	0.264000	0.109735	516	0.277132	0.000027	484	0.250000	0.264000	0.266404	
1000	0.285000	0.109735	513	0.276803	0.000027	487	0.293634	0.285000	0.266432	
1000	0.284000	0.109735	518	0.326255	0.000027	482	0.238589	0.284000	0.266458	
1000	0.270000	0.109735	512	0.267578	0.000027	488	0.272541	0.270000	0.266463	
1000	0.307000	0.109735	510	0.296078	0.000027	490	0.318367	0.307000	0.266522	
1000	0.281000	0.109735	518	0.318533	0.000027	482	0.240664	0.281000	0.266544	
1000	0.295000	0.109735	490	0.316327	0.000027	510	0.274510	0.295000	0.266586	
1000	0.292000	0.109735	487	0.299795	0.000027	513	0.284600	0.292000	0.266623	
1000	0.292000	0.109735	475	0.288421	0.000027	525	0.295238	0.292000	0.266660	
1000	0.276000	0.109735	460	0.286957	0.000027	540	0.266667	0.276000	0.266674	
1000	0.284000	0.109735	502	0.306773	0.000027	498	0.261044	0.284000	0.266699	
1000	0.284000	0.109735	528	0.314394	0.000027	472	0.250000	0.284000	0.266724	
1000	0.250000	0.109735	500	0.266000	0.000027	500	0.234000	0.250000	0.266700	
1000	0.274000	0.109735	496	0.290323	0.000027	504	0.257937	0.274000	0.266710	
1000	0.277000	0.109735	525	0.316190	0.000027	475	0.233684	0.277000	0.266725	
1000	0.278000	0.109735	503	0.306163	0.000027	497	0.249497	0.278000	0.266742	
1000	0.289000	0.109735	513	0.296296	0.000027	487	0.281314	0.289000	0.266774	
