"","node","Longitude","Latitude","specH.mean","Node.Age","Tones","specH.mean.sim.gam","Tones.sd","ancTones","ancTones.sd","mH","ancAge","ancnode","deltaAge","neighbourmean","phymean","neighbourmean_int","phymean_int","phyrate_abs","phyrate","phyrate_disc","phyrate_disc_sd","disc_neighbourmeans_int_sd","disc_neighbourmeans_int","disc_neighbourmed_int","disc_phymed_int","disc_phymeans_int","disc_phymeans_int_sd"
"81",81,12.55,-1.45,0.0163097279137529,0,46,0.0176891595501397,0,7.27752731138396,1.29279306128802,1.47128155307151,692.9448536,303,692.944853579685,40.3909063315637,42.8944724079955,44.0382101189101,37.3875552514077,66.2443922036498,66.2443922036498,119.523363265886,174.935594592386,1.47352107817163,43.9666666666667,44,37,37,9.89949493661167
"82",82,12.85,-1.55,0.0163097279137529,0,44,0.0176624508324218,0,7.27752731138396,1.29279306128802,1.47128155307151,692.9448536,303,692.944853579689,40.5216755348676,43.6879714507621,44.2250715173985,38.1810542941743,66.5112728443682,66.5112728443682,119.523363265886,174.935594592386,1.51960369909357,44.0333333333333,44,38,38,11.3137084989848
"83",83,13.75,-1.7,0.0163097279137529,0,47,0.017624910129933,0,6.89845708011015,1.37358724755259,1.44218156034535,1082.134476,304,1082.13447636782,40.1566234878237,43.1780706008474,44.0869448270466,37.904450343833,72.3943524488553,72.3943524488553,119.523363265886,174.935594592386,1.38161752850559,43.8620689655172,44,33.5,33.5,4.94974746830583
"84",84,15.39,-3.93,0.015609875274864,0,46,0.0173783337188805,0,7.04378476512804,1.20930867460608,1.44204922605857,739.5705014,305,739.570501406629,40.4714367176658,43.8181052879953,43.767896069779,38.2739280101533,72.2722830641613,72.2722830641613,119.523363265886,174.935594592386,1.83579134711161,43.6818181818182,43.5,34,36.6666666666667,8.32666399786453
"85",85,15.29,-4.01,0.015609875274864,0,46,0.0173551311313407,0,7.04378476512804,1.20930867460608,1.44204922605857,739.5705014,305,739.570501406631,40.5256581340126,43.8181052879953,43.7522449769859,38.2739280101533,72.2722830641614,72.2722830641614,119.523363265886,174.935594592386,1.83579134711161,43.6818181818182,43.5,34,36.6666666666667,8.32666399786453
"86",86,18.35,-4.67,0.0162940924145299,0,46,0.0174516072837252,0,4.8128548193578,1.58986979289511,1.43715666743855,1735.861098,301,1735.86109841885,39.3821706111238,40.7647565168523,43.251721297218,37.0858526006432,78.7567405044698,78.7567405044698,119.144654438065,174.315953412025,1.83275049010343,43.7692307692308,44,0,0,0
"87",87,14.15,-3.95,0.0165080888383838,0,44,0.0173382050360142,0,1.19420146120176,1.06593173835586,1.42219962778208,687.7792285,293,687.779228493952,40.4721639330737,42.7122287765407,43.8949502643355,41.1397911883785,122.488755821693,122.488755821693,116.65696402715,174.519387449797,1.77817455889594,43.8095238095238,44,35,36,5.95219047314276
"88",88,14.6,-5.95,0.0150494856216006,0,42,0.0167983153646252,0,0.872415961035968,1.13984518925497,1.38372655417456,720.5376443,299,720.537644261683,41.043652155276,42.4094041392718,43.7396183446271,40.8861240783512,133.210299874682,133.210299874682,116.65696402715,174.519387449797,1.89296944860009,43.875,43.5,38.5,37.6428571428571,4.74920467604262
"89",89,12.7,-5.1,0.0162651386946387,0,43,0.017219697142822,0,5.71444796949774,1.48959420715664,1.43740551164421,1446.020034,290,1446.0200338419,41.3992132676928,41.409540777346,43.5643351506999,38.7634485667745,93.7125300583919,93.7125300583919,116.65696402715,174.519387449797,1.78885438199983,44,44,28,28,0
"90",90,17.48,-3.65,0.0156689323980186,0,42,0.01764558837622,0,3.50125032614709,1.36914955624979,1.38823989287956,1450.978689,291,1450.97868859158,39.7407647235322,42.0252389245259,44.040519716415,40.1168818831559,112.089621581851,112.089621581851,116.65696402715,174.519387449797,1.88224789622864,44.4,45,33,31.6666666666667,3.21455025366432
"91",91,14.63,-5.32,0.0150494856216006,0,43,0.0169958797783882,0,0.872415961035968,1.13984518925497,1.38372655417456,720.5376443,299,720.537644261682,40.7774309310706,42.2355052496901,43.721100914,40.7122251887695,133.142163944822,133.142163944822,116.65696402715,174.519387449797,1.9269556026896,43.85,44,38.5,37.5714285714286,4.66928236479631
"92",92,12.58,-5.82,0.0162651386946387,0,42,0.0170603179036496,0,0.601822672035699,0.569838194863322,1.41663519408706,158.8500516,298,158.85005162515,41.1439198781853,42.3556070847218,43.5160936985187,41.2362143240975,200.989700066405,200.989700066405,116.65696402715,174.519387449797,1.73084757657436,44.0625,44,37.5,37.4285714285714,4.75093975666168
"93",93,13,-5,0.0162651386946387,0,42,0.017191657114095,0,0.935123082079603,0.820381881569723,1.41127405935396,346.4857198,296,346.485719791999,41.0130986839812,42.3486325281091,43.6997305131827,41.2204106573723,188.306189455667,188.306189455667,116.65696402715,174.519387449797,1.73084757657436,44.0625,44,38,37.5,4.76767964850505
"94",94,12.89,-4.08,0.0165080888383838,0,45,0.0174006051676,0,1.1128402841983,1.01490354365841,1.42917018688227,510.1094458,294,510.109445765653,40.5978488256011,42.6352542740432,43.6803153478514,41.0824181705749,123.274928846113,123.274928846113,116.65696402715,174.519387449797,1.600865566739,44.0909090909091,44,35,35.75,5.72588109252317
"95",95,12.9,-4.4,0.0165080888383838,0,44,0.0173387306337411,0,1.1128402841983,1.01490354365841,1.42917018688227,510.1094458,294,510.109445765649,40.7467727703126,42.8789921107736,43.6720466357927,41.3261560073053,123.41252697433,123.41252697433,116.65696402715,174.519387449797,1.69124040799854,43.8823529411765,44,35,35.875,5.9386746958271
"96",96,15.2,-8.4,0.0152020919036519,0,46,0.0158757433074393,0,1.27238367818434,1.79001829771561,1.35406205741587,1536.640155,307,1536.64015534845,40.7263746136924,38.7702683878231,42.7612665008207,36.036400579089,82.5756653565679,82.5756653565679,117.323644320827,173.44134054713,2.50333111406914,42.6,42.5,0,0,0
"97",97,12.54,-5.1,0.0162651386946387,0,42,0.01725202366835,0,0.601822672035699,0.569838194863322,1.41663519408706,158.8500516,298,158.85005162515,41.0315507432618,42.3556070847218,43.646036831144,41.2362143240975,200.989700066405,200.989700066405,116.65696402715,174.519387449797,1.73084757657436,44.0625,44,37.5,37.4285714285714,4.75093975666168
"98",98,12.64,-4.96,0.0162651386946387,0,43,0.0172638427732166,0,0.658966972638901,0.595758058716564,1.41885065354515,214.4399821,297,214.439982121576,40.9159662170871,42.1206731509536,43.5927924471351,41.0003683382161,200.037114540764,200.037114540764,116.65696402715,174.519387449797,1.78885438199983,44,44,37.5,37.3571428571429,4.66751692934415
"99",99,18.67,-5.07,0.014717284477467,0,41,0.0173446693589971,0,1.27238367818434,1.79001829771561,1.35406205741587,1536.640155,307,1536.64015534845,39.6437562794744,39.5077192814942,44.0118053384016,36.7738514727601,82.6657936317052,82.6657936317052,117.323644320827,173.44134054713,1.86839746598766,44.0909090909091,44,0,0,0
"100",100,22.25,-5.95,0.0148538743059441,0,44,0.0168941754982233,0,1.71774558985208,1.70498727554183,1.17432405618098,1713.293034,319,1713.29303395171,39.2004280452437,37.8312055737008,42.6991617729153,34.9165565650447,95.2141028017692,95.2141028017692,117.273745197272,176.707748309796,3.63841933236058,42.2857142857143,44,0,0,0
"101",101,23.85,-11.28,0.0115630826486014,0,39,0.0141424877806366,0,0.669994375129627,1.47041984211053,1.0429407336668,1995.68673,310,1995.68673035189,37.1112280090217,38.2264694373656,38.0869093537606,36.012792446445,90.5772124020386,90.5772124020386,117.379001011781,176.068223475377,5.22494019104525,37.6,37,0,0,0
"102",102,21.8,-9.3,0.0125496985806138,0,37,0.0153841385729641,0,0.309999177982439,1.20975008812645,1.05472384793312,664.3315148,312,664.331514801284,39.3606916632227,38.1696075727533,41.0115441606263,36.7987293141762,79.4021347323485,79.4021347323485,118.276175336552,177.538187442053,3.51188458428425,41.5,41.5,28,30,5.47722557505166
"103",103,22.4,-12.4,0.0117439837719503,0,38,0.0140570615356574,0,0.309999177982439,1.20975008812645,1.05472384793312,664.3315148,312,664.331514801284,39.074288627688,37.8629332604183,40.0351312339459,36.4920550018412,79.2923088434672,79.2923088434672,118.276175336552,177.538187442053,5.8022983951764,38.5,38,28,29.75,4.99165971062398
"104",104,24.53,-17.06,0.00960946887451437,0,36,0.0119588862549798,0,0.936282147031357,1.02940800223662,0.717133651433216,807.611437,368,807.611436952485,36.0280471653865,36.9828051066275,37.3875376836142,34.5066067028924,109.188511954936,109.188511954936,122.316632332167,190.958331201548,7.02376916856849,38.6666666666667,38,30.5,30.25,3.1079078025403
"105",105,21.83,-14.56,0.0101903808199301,0,46,0.0131834334197227,0,1.09565768095303,1.49647233675556,1.06281408811656,2272.920178,309,2272.92017763941,36.6460599510245,38.1024568765076,37.323231788976,35.6055334103529,92.0298034079749,92.0298034079749,117.197691266027,175.6532364353,2.68328157299975,37,38,0,0,0
"106",106,18.68,-17.3,0.00926581954020979,0,39,0.01189934773376,0,0.184244728120931,1.17335837221505,0.764866700212302,580.3273831,314,580.327383057682,38.3137589287142,38.0157760437565,38.5947008855416,36.9118372301849,82.8373202187688,82.8373202187688,118.276175336552,177.538187442053,3.57770876399966,39.6,38,30,30.1428571428571,3.89138242053607
"107",107,21.7,-18.5,0.00846376807672883,0,38,0.0113037740473974,0,0.184244728120931,1.17335837221505,0.764866700212302,580.3273831,314,580.327383057682,37.796516007541,38.2999673351875,38.3785473010775,37.1960285216159,82.9605534022124,82.9605534022124,118.276175336552,177.538187442053,4.12310562561766,39,38,30,30.2857142857143,4.23140188409963
"108",108,14.6,-12.8,0.00996470996250971,0,37,0.0148189345767429,0,0.365318826155714,1.13047241616569,0.846334774319289,962.2342933,315,962.234293310807,40.9772447333011,38.1847647511725,41.6851864827393,37.0463583514092,90.1188796879713,90.1188796879713,118.276175336552,177.538187442053,NA,46,46,31,32.2222222222222,4.79003595439997
"109",109,16.8,-17,0.00820287877117327,0,38,0.0123477031296514,0,0.146118436858885,0.989895620521659,0.777307018703088,468.3640733,317,468.364073292279,38.3131697883831,38.0349208228119,38.5270243422047,37.0978266986426,90.9930598770294,90.9930598770294,118.276175336552,177.538187442053,0.707106781186548,38.5,38.5,30,32,4.69041575982343
"110",110,16.52,-18.18,0.00820287877117327,0,38,0.0117781164438656,0,0.146118436858885,0.989895620521659,0.777307018703088,468.3640733,317,468.364073292279,38.1933681983343,38.0349208228119,38.3915927547388,37.0978266986426,90.9930598770294,90.9930598770294,118.276175336552,177.538187442053,0.577350269189626,38.3333333333333,38,30,32,4.69041575982343
"111",111,20,-20.8,0.00661301260722611,0,38,0.0103320340948137,0,0.335010157172936,1.11321223564068,0.765810843874814,741.0908591,316,741.090859057638,37.2119105536992,38.0396656124692,37.5300150444398,37.0304806809573,91.5917290022536,91.5917290022536,118.276175336552,177.538187442053,1.25830573921179,37.75,38,31,32.1111111111111,4.64877522699379
"112",112,25.35,-5.7,0.0146990423490676,0,38,0.0156710339598843,0,1.71774558985208,1.70498727554183,1.17432405618098,1713.293034,319,1713.29303395171,39.5831434938339,38.2065824814225,42.5102070884465,35.2919334727664,95.2578667519367,95.2578667519367,117.273745197272,176.707748309796,1,45,45,0,0,0
"113",113,29.9,-3.3,0.0130588946932789,0,36,0.0140818827165408,0,0.726536305747869,1.07150490317651,1.00584237232269,501.9130608,328,501.913060831227,34.3584614326554,36.7314617566852,37.2243269105417,34.5534839810636,96.2865396535555,96.2865396535555,120.093656108169,185.016017228077,2.81599441785731,37.4736842105263,37,35,33.3333333333333,3.78593889720018
"114",114,30.58,-2.48,0.0134721467575758,0,36,0.013933911126847,0,0.726536305747869,1.07150490317651,1.00584237232269,501.9130608,328,501.913060831229,34.487382361632,36.7314617566851,36.9810520542567,34.5534839810636,96.2865396535554,96.2865396535554,120.093656108169,185.016017228077,1.86063336574918,36.625,36,35,33.3333333333333,3.78593889720018
"115",115,30.5,-3.7,0.0130588946932789,0,35,0.0135997434857416,0,0.834410637496059,1.22726213977058,0.997014743591701,739.2537026,327,739.253702637195,34.5985220782445,36.9564907997516,37.0028668020158,34.6579442481228,96.8014707016228,96.8014707016228,120.093656108169,185.016017228077,1.43427433120127,36.5714285714286,36,36,34,3.46410161513775
"116",116,29,-2.46,0.0151614583041958,0,38,0.0148449192371194,0,10.4840921879679,0.7924275095555,1.11674368282353,238.6267104,346,238.626710369857,35.2513310982604,37.8407652436819,37.8205038262341,33.1437227004924,97.9937820960472,97.9937820960472,119.622485304692,188.271149795101,3.2632993744089,38.2631578947368,38,30,32,5.8309518948453
"117",117,29,-2.48,0.0151614583041958,0,39,0.0148387292393985,0,10.4840921879679,0.7924275095555,1.11674368282353,238.6267104,346,238.626710369857,35.1459631059646,37.5987645868176,37.7131998542809,32.9017220436281,97.698127229972,97.698127229972,119.622485304692,188.271149795101,3.25881620238633,38.2105263157895,38,30,31.9,5.70477382938574
"118",118,33.7,0.5,0.0139981181993007,0,35,0.0128646119175358,0,2.03335774245121,1.31395939212183,0.884180430247557,852.1884853,339,852.188485261701,34.8877637456243,36.9585199236244,36.350621587436,34.1859874524268,97.9727623581472,97.9727623581472,119.622485304692,188.271149795101,1.31638250642654,36.59375,37,27.5,28.3333333333333,3.55902608401044
"119",119,33.8,1.15,0.0140485622804973,0,35,0.0129178363477847,0,2.03335774245121,1.31395939212183,0.884180430247557,852.1884853,339,852.1884852617,34.9099968481018,36.9585199236244,36.3874701070563,34.1859874524268,97.9727623581472,97.9727623581472,119.622485304692,188.271149795101,1.36917634899376,36.5185185185185,37,27.5,28.3333333333333,3.55902608401044
"120",120,30.71,-1.16,0.0134721467575758,0,39,0.0142378793624231,0,3.4948682024223,0.869234761519304,1.00853346376686,304.1499657,345,304.149965744423,34.6005307721772,37.5864732260336,36.8357915826173,33.0850818728343,98.3689129704038,98.3689129704038,119.622485304692,188.271149795101,2.06304571822051,36.551724137931,36,30,31.9,5.70477382938574
"121",121,31.5,-1.8,0.0130603359019037,0,38,0.013552144289638,0,3.4948682024223,0.869234761519304,1.00853346376686,304.1499657,345,304.149965744423,34.7120902948697,37.8052534913412,36.5146161271977,33.303862138142,98.5758977858798,98.5758977858798,119.622485304692,188.271149795101,1.72593046755539,36.3571428571429,36,30,32,5.8309518948453
"122",122,31.4,-2.7,0.0134721467575758,0,38,0.0133612697697356,0,4.08232006959899,1.12359036790528,0.948480805574577,820.0356315,343,820.035631465456,34.7442061264816,37.5423280436261,36.5305504085865,33.3717688092542,100.277295510879,100.277295510879,119.622485304692,188.271149795101,1.73052275186112,36.4285714285714,36,31,32.3,5.67744073798515
"123",123,33.5,-1.8,0.0127024302736985,0,34,0.0125667505238302,0,0.322045956943392,0.869131352721656,0.858518720539245,334.295102,332,334.295102014561,34.8704870939823,36.1734668736699,36.4283164823364,34.3592183331011,98.067232808383,98.067232808383,119.622485304692,188.271149795101,1.31558702896054,36.75,37,28,29.5,4.46094160463909
"124",124,32.95,-2.02,0.0130603359019037,0,34,0.0127170879686216,0,0.322045956943392,0.869131352721656,0.858518720539245,334.295102,332,334.295102014561,34.8853865151846,36.1734668736699,36.4456418597279,34.3592183331011,98.067232808383,98.067232808383,119.622485304692,188.271149795101,1.30195075082576,36.5151515151515,36,28,29.5,4.46094160463909
"125",125,33.5,-1.8,0.0127024302736985,0,36,0.0125667505238302,0,0.548991408769649,1.10128941220434,0.853510258653039,663.2198137,331,663.219813688306,34.7863727773682,36.1766958144064,36.3334357955568,34.1972405807232,100.316371669231,100.316371669231,119.622485304692,188.271149795101,1.38119234999775,36.7,37,28.5,29.3333333333333,3.8815804341359
"126",126,33.96,0.5,0.0139981181993007,0,36,0.0127766201657392,0,1.52591925641209,0.892514613345446,0.866718322922545,389.1590181,342,389.159018142688,34.8011603640265,37.0009131069189,36.319486440382,34.5396877608309,97.8747638917984,97.8747638917984,119.622485304692,188.271149795101,1.36192463436029,36.625,37,29,30.5555555555556,4.82470494204338
"127",127,34.7,0.7,0.0139981181993007,0,37,0.0126327330926862,0,1.52591925641209,0.892514613345446,0.866718322922545,389.1590181,342,389.159018142688,34.7653585420136,36.7855663266861,36.4131812896301,34.324340980598,97.7270382543252,97.7270382543252,119.622485304692,188.271149795101,1.33762749367227,36.5483870967742,37,29,30.4444444444444,4.66666666666667
"128",128,34.55,0.24,0.0139981181993007,0,36,0.0126161053368231,0,1.32492102682627,1.06290861922065,0.863245513364929,948.2373017,340,948.237301701783,34.7936541329433,37.0011028882026,36.4275153901051,34.3245941497881,100.080147581731,100.080147581731,119.622485304692,188.271149795101,1.35459242391231,36.7777777777778,37,30,30.7777777777778,4.73755680118397
"129",129,33.85,0.37,0.0139981181993007,0,37,0.0127934047407383,0,1.40996605045267,1.06948142962589,0.864618509945844,785.276921,341,785.276921039645,34.733856470418,36.890494177279,36.2455672187953,34.2915227159625,100.619111244325,100.619111244325,119.622485304692,188.271149795101,1.34699440956299,36.5757575757576,37,30,30.5555555555556,4.63980363569168
"130",130,34.8,-0.8,0.0139981181993007,0,35,0.0125113480538171,0,0.214964776003677,1.16902933111918,0.835226389672922,705.5935344,334,705.593534362029,34.7429559095446,36.3152303944944,36.549142424343,34.5447342300515,124.455146313971,124.455146313971,119.622485304692,188.271149795101,1.2948488112808,36.8837209302326,37,32,31.5555555555556,4.21637021355784
"131",131,34.8,-1.3,0.0127024302736985,0,35,0.012474052388851,0,0.08633197477077,0.59358964149103,0.843079743558383,178.7660395,335,178.766039515759,34.7183373785967,35.9164015501561,36.5754752254233,34.6221367271466,153.84727620446,153.84727620446,119.622485304692,188.271149795101,1.2831463854388,36.8888888888889,37,32,31.2222222222222,4.29469957557504
"132",132,34.29,-1.03,0.0127024302736985,0,35,0.0125229015144176,0,0.165584623162118,0.471775675881064,0.846321348041807,92.7336349,336,92.7336349011175,34.7680652850786,35.8780267181664,36.4387723054387,34.6487019907727,147.177262222903,147.177262222903,119.622485304692,188.271149795101,1.30167283119394,36.8604651162791,37,32,31.2222222222222,4.29469957557504
"133",133,34.18,-1.14,0.0127024302736985,0,35,0.0125239746222069,0,0.165584623162118,0.471775675881064,0.846321348041807,92.7336349,336,92.7336349011175,34.7736923696442,35.8780267181664,36.4230232809287,34.6487019907727,147.177262222903,147.177262222903,119.622485304692,188.271149795101,1.31666822775797,36.8181818181818,37,32,31.2222222222222,4.29469957557504
"134",134,34.29,-1.69,0.0127024302736985,0,36,0.012445401860429,0,0.571518064763725,1.21978323675,0.8335500143683,973.0225144,333,973.022514387365,34.7386504794667,36.4580694816202,36.4360598372696,34.4398965455228,114.00604076109,114.00604076109,119.622485304692,188.271149795101,1.32459256171302,36.8,37,32,31.5555555555556,4.0034707164881
"135",135,36.75,-0.45,0.0119878369139472,0,37,0.0127463647112364,0,2.77508006437061,0.993487942633183,0.877662691121915,701.3715415,413,701.371541471161,34.5770343648723,37.6155415189169,37.0517252934678,34.5299543246661,161.722184581804,161.722184581804,114.571837975894,194.370036668782,1.33518764444701,36.8205128205128,37,31,32.24,4.84148737476408
"136",136,37.65,0.25,0.0113696072185315,0,38,0.0128270019660953,0,3.32976050652959,0.797271416914373,0.919993832493803,269.9164415,407,269.916441501528,34.5413885410452,37.7871573605435,37.2073657026325,34.2447914111883,119.430726868499,119.430726868499,114.571837975894,194.370036668782,1.27781006960152,37.0588235294118,37,29,31.1764705882353,5.54791958888247
"137",137,36.93,0.48,0.0119878369139472,0,38,0.0126735295942614,0,1.29689587917336,0.457295822095329,0.866919873861405,85.60481574,416,85.6048157414452,34.5873093374354,37.6237461391224,37.0199859864891,34.9771771767492,192.550669727152,192.550669727152,114.571837975894,194.370036668782,1.32249458807357,36.84375,37,31,32.08,4.83838816136118
"138",138,36.88,0.32,0.0119878369139472,0,38,0.0126835141170262,0,1.29689587917336,0.457295822095329,0.866919873861405,85.60481574,416,85.6048157414452,34.5687229366314,37.6237461391224,37.0106602045655,34.9771771767492,192.550669727152,192.550669727152,114.571837975894,194.370036668782,1.32249458807357,36.84375,37,31,32.08,4.83838816136118
"139",139,37.1,0.37,0.0119878369139472,0,37,0.0127110985582668,0,1.52463682461621,0.460921550851027,0.86956529044729,90.30324125,419,90.3032412453824,34.6123856381273,37.7275002293641,37.1233383722674,35.1183839711481,199.87553780882,199.87553780882,114.571837975894,194.370036668782,1.32573593055923,36.8484848484849,37,31,32.16,4.87920758593715
"140",140,37.04,0.19,0.0119878369139472,0,38,0.0127235779025331,0,1.82332950101222,0.470624163650664,0.872017665770105,81.39288567,418,81.3928856743354,34.5512460566961,37.619988853491,37.0585096196715,35.0375692391923,198.397842789719,198.397842789719,114.571837975894,194.370036668782,1.29030389268279,36.8235294117647,37,31,32.08,4.83838816136118
"141",141,36.89,0.21,0.0119878369139472,0,38,0.0126969656171507,0,1.52463682461621,0.460921550851027,0.86956529044729,90.30324125,419,90.3032412453824,34.5614282618782,37.5939267781564,37.0168630187833,34.9848105199405,199.353669468786,199.353669468786,114.571837975894,194.370036668782,1.29030389268279,36.8235294117647,37,31,32.12,4.83321838943783
"142",142,37.28,0.3,0.0113696072185315,0,38,0.0127498451773459,0,1.82332950101222,0.470624163650664,0.872017665770105,81.39288567,418,81.3928856743354,34.5327613232394,37.619988853491,37.1171510694703,35.0375692391923,198.397842789719,198.397842789719,114.571837975894,194.370036668782,1.32335199557853,36.8857142857143,37,31,32.08,4.83838816136118
"143",143,38,-0.1,0.0113696072185315,0,37,0.0129777440984788,0,2.45909615929603,0.854610142191996,0.876833085802721,430.0318504,414,430.031850374233,34.3945960401414,37.6615627835438,37.354766444161,34.8853771867349,184.366620543468,184.366620543468,114.571837975894,194.370036668782,1.26835726777993,37.1388888888889,37,31,32.2,4.86483983977547
"144",144,38,-1.5,0.012022371246115,0,37,0.0133130321459733,0,5.81355878551766,0.640452347758268,0.931121553459344,170.712451,412,170.712450995929,34.2419021427121,37.4792999558864,37.4491069195174,33.8391489129525,147.177441873872,147.177441873872,114.571837975894,194.370036668782,1.30977287292983,37.4736842105263,38,31,32.16,4.87920758593715
"145",145,37.65,-1.25,0.012022371246115,0,37,0.013135125046177,0,5.81355878551766,0.640452347758268,0.931121553459344,170.712451,412,170.712450995929,34.3749776882271,37.4792999558864,37.3493678769479,33.8391489129525,147.177441873872,147.177441873872,114.571837975894,194.370036668782,1.41577882412765,37.2558139534884,37,31,32.16,4.87920758593715
"146",146,38.31,-1.2,0.012022371246115,0,37,0.0133464617124503,0,5.45963886260772,0.807721918728802,0.9286756673047,304.2081625,411,304.208162470166,34.2151942181403,37.4981744241525,37.4836488048543,33.8980688087872,149.310207437856,149.310207437856,114.571837975894,194.370036668782,1.30977287292983,37.4736842105263,38,31,32.2,4.86483983977547
"147",147,37.3,-3.22,0.0129310908346931,0,39,0.0133138561026651,0,4.69861585355892,0.886306848065835,0.931473437977002,416.0228211,409,416.022821114931,34.05603447823,37.7715548058338,37.430726843856,34.179803812141,118.093354482633,118.093354482633,114.571837975894,194.370036668782,1.29611959110631,37.1914893617021,37,29,31.1764705882353,5.45705156331749
"148",148,36.86,-2.83,0.0116420561404429,0,38,0.0130454951477068,0,3.49883874012806,0.885515843709021,0.915548847186792,462.7487078,406,462.748707845136,34.1990407237655,37.7758655783649,37.3062090870187,34.2412815195783,120.591715214934,120.591715214934,114.571837975894,194.370036668782,1.35125214262223,37.1176470588235,37,29,31.2352941176471,5.53996177519198
"149",149,37,-3.2,0.0117665009529915,0,38,0.0131561852093541,0,3.32976050652959,0.797271416914373,0.919993832493803,269.9164415,407,269.916441501528,34.1226598880614,37.7871573605435,37.399962150766,34.2447914111883,119.430726868499,119.430726868499,114.571837975894,194.370036668782,1.38363664110558,37.1458333333333,37,29,31.1764705882353,5.54791958888247
"150",150,37.1,-3.1,0.0117665009529915,0,37,0.0131942009941839,0,3.6256937162454,0.99891790581062,0.917960512175447,682.9287812,405,682.92878116361,34.1592436604747,37.8352105810804,37.4524899443015,34.2927514196073,120.630768883563,120.630768883563,114.571837975894,194.370036668782,1.38891252934963,37.1666666666667,37,30,31.3529411764706,5.58951223800642
"151",151,37.15,-3.31,0.0129310908346931,0,38,0.0132475749593309,0,4.69861585355892,0.886306848065835,0.931473437977002,416.0228211,409,416.022821114931,34.1327278552403,37.9017955726091,37.4528192258156,34.3100445789164,118.183043357405,118.183043357405,114.571837975894,194.370036668782,1.38363664110558,37.1458333333333,37,29,31.2352941176471,5.53996177519198
"152",152,37.4,-3.4,0.0129310908346931,0,39,0.0133940062977306,0,3.4747367545384,0.985388313747971,0.927734485782022,652.7053908,408,652.70539078575,33.9618268662385,37.7597555715006,37.4766895279274,34.1207559758143,119.45671729705,119.45671729705,114.571837975894,194.370036668782,1.31233464566863,37.2222222222222,37,30,31.2352941176471,5.43747887081764
"153",153,37.7,-3.7,0.0129310908346931,0,38,0.0136069710255708,0,3.30617613998094,1.04055398723879,0.919748450197003,1166.699146,403,1166.69914591412,33.8954433733454,37.6977313236934,37.6146287994247,34.1758429373862,122.808983907893,122.808983907893,114.571837975894,194.370036668782,1.2484601432903,37.3809523809524,37.5,27,27.4,2.01108041719978
"154",154,40.1,-1.5,0.0144298070920746,0,38,0.0138931381131873,0,5.87196815239989,1.2039181777366,1.06350594712259,961.2342988,389,961.234298795719,33.6925663672864,37.5865493468542,37.7121458492249,33.1285861138611,110.594746590485,110.594746590485,114.571837975894,194.370036668782,0.994814139633024,37.9,38,29,29.4444444444444,4.27525177946022
"155",155,39.6,-3.35,0.0159794159071484,0,36,0.014466428563671,0,6.7215701697154,1.08964975714606,1.08603669719343,493.0661928,390,493.066192829523,33.7216630024068,37.5602945430168,37.8984589968941,32.950532011908,106.756628500439,106.756628500439,114.571837975894,194.370036668782,0.94185814971977,37.875,38,29,29.4444444444444,4.66666666666667
"156",156,39.2,-4.7,0.0159794159071484,0,36,0.0146398653170765,0,6.7215701697154,1.08964975714606,1.08603669719343,493.0661928,390,493.066192829523,33.7179590276189,37.5602945430168,37.960639826625,32.950532011908,106.756628500439,106.756628500439,114.571837975894,194.370036668782,0.994029797388005,37.8928571428571,38,29,29.4444444444444,4.66666666666667
"157",157,33.41,-3.03,0.0120555787068765,0,36,0.0123696808426859,0,0.10255443106568,0.802155375998089,0.834268625596746,280.8104795,352,280.810479529495,34.8124372910962,36.9082460534134,36.4390743276178,35.187165746691,98.8405039525928,98.8405039525928,120.977823112803,187.214765788513,1.41948440943189,36.6578947368421,37,30.5,31.1666666666667,4.70814896394184
"158",158,33,-3,0.0124231325740093,0,36,0.0124935234281558,0,0.10255443106568,0.802155375998089,0.834268625596746,280.8104795,352,280.810479529495,34.8199343013484,36.9082460534134,36.418401733764,35.187165746691,98.8405039525928,98.8405039525928,120.977823112803,187.214765788513,1.45705726483755,36.6388888888889,36.5,30.5,31.1666666666667,4.70814896394184
"159",159,32.9,-3,0.0124231325740093,0,37,0.0125288998386491,0,0.262538543432852,1.07964429811084,0.831568397096904,632.843589,351,632.843589048972,34.7727670136965,36.8974050789,36.3650506591372,34.9507700279799,100.7242882753,100.7242882753,120.977823112803,187.214765788513,1.42132616496949,36.5428571428571,36,31,31.1666666666667,4.53504869507116
"160",160,32.2,-3.6,0.0124231325740093,0,38,0.0126836748506525,0,1.12324655146902,1.28448412170211,0.782752370218205,1566.028509,349,1566.02850859826,34.7424778410652,37.2506410714363,36.3825574262698,34.5659470232861,104.046069910742,104.046069910742,120.977823112803,187.214765788513,1.35693398559762,36.2857142857143,36,27,27,2.82842712474619
"161",161,32.09,-3.53,0.0124231325740093,0,36,0.0127542863598882,0,0.524556754696574,0.909180970650954,0.797896681233762,340.3784357,353,340.378435722147,34.8132301410992,36.9294545962809,36.5208885285534,34.9292281564668,96.3568538661314,96.3568538661314,120.977823112803,187.214765788513,1.39348446055166,36.3571428571429,36,29,30,4.18330013267038
